ClaimNb,BonusMalus,Exposure,VehAge,VehBrand_B12,DrivAge,VehPower,VehGas_Regular,Density
0,72,0.08,15,0,38,7,1,3866
0,50,0.04,1,1,61,7,0,1445
0,62,0.63,8,0,56,5,0,57
0,50,1.0,6,0,75,5,1,280
0,50,0.2,0,0,48,6,0,48
0,80,0.4,0,0,22,5,1,3457
0,62,0.76,3,1,35,7,1,12750
0,50,0.96,3,0,56,4,1,83
0,51,1.0,10,0,32,4,1,1015
0,50,0.18,4,1,47,5,1,255
0,50,1.0,12,0,75,7,0,15
0,100,0.1,11,0,39,7,0,18
0,76,0.03,6,0,23,10,0,165
0,51,0.73,11,0,54,10,0,3021
0,50,1.0,2,0,53,5,0,20
0,90,0.28,1,0,24,5,0,4348
0,90,0.12,8,0,28,6,0,1323
0,50,1.0,27,0,77,4,1,40
0,81,0.05,2,1,43,6,1,17140
0,50,0.92,12,0,66,4,1,37
0,50,1.0,10,0,38,5,0,1974
0,50,0.08,7,0,35,6,0,57
0,50,0.37,13,0,54,4,1,94
0,50,0.92,12,0,45,8,0,3457
0,50,0.58,14,0,60,8,0,484
0,50,0.95,18,0,44,9,1,157
0,68,0.58,5,0,58,6,0,2715
0,50,0.67,13,0,55,7,0,12
0,95,0.02,0,1,41,4,1,2648
0,95,1.0,13,0,54,7,1,1381
1,106,0.95,8,0,31,9,1,405
0,53,0.24,10,0,43,7,1,6313
0,50,0.79,0,1,52,7,1,271
0,90,0.27,0,0,25,5,1,2694
0,50,0.58,17,0,61,7,1,106
0,50,1.0,4,0,37,11,1,1313
0,50,0.24,5,0,53,8,0,1326
0,95,0.01,0,1,24,4,0,338
0,50,0.49,4,0,62,7,0,3317
0,50,0.83,13,0,39,7,0,16
0,51,0.26,4,1,41,7,1,5746
0,50,0.17,3,1,54,8,1,3258
0,50,0.12,3,1,45,5,1,721
0,50,0.5,10,0,43,6,0,1753
0,50,1.0,6,0,38,8,0,37
0,95,0.09,9,0,21,6,0,1332
0,50,0.12,9,0,62,6,0,135
0,50,0.38,1,0,62,8,1,353
0,50,1.0,12,0,42,9,1,2446
0,100,0.16,19,0,22,8,1,42
0,56,0.16,1,0,39,7,1,70
0,57,0.47,0,0,31,7,0,44
0,50,0.75,11,0,47,4,1,132
0,50,0.16,16,0,62,4,1,831
0,50,0.31,3,0,32,6,0,11
0,68,0.12,17,0,29,6,1,405
0,50,0.08,3,0,48,4,1,2365
0,50,1.0,1,0,56,8,0,214
0,50,1.0,2,0,56,7,1,1085
0,50,0.24,3,0,56,7,0,56
0,50,0.12,7,1,67,8,0,127
0,50,0.86,5,0,57,6,1,169
0,50,1.0,9,0,33,7,0,56
0,50,1.0,19,0,70,4,1,18
0,51,1.0,4,0,40,5,0,136
0,90,0.12,3,1,30,4,1,3339
0,50,1.0,10,0,41,5,0,1313
0,50,0.29,2,1,59,7,0,1287
1,50,0.9,4,0,55,5,1,50
0,50,1.0,4,0,52,5,0,37
1,52,0.97,10,1,49,10,0,177
0,50,0.25,17,0,32,6,1,82
0,57,0.37,9,0,31,4,1,28
0,63,0.09,16,0,31,6,0,71
0,50,1.0,3,1,65,4,1,72
0,50,0.12,1,1,36,5,1,173
0,50,0.16,10,0,57,7,0,306
0,57,0.12,1,0,29,5,1,94
0,50,1.0,14,0,50,7,1,10
0,64,0.14,0,1,38,6,0,12
0,64,1.0,11,0,31,5,0,64
0,76,0.11,4,0,27,6,1,657
0,50,0.88,0,0,34,4,0,146
0,50,0.56,14,0,67,7,1,3386
0,50,0.62,2,0,83,4,1,1468
0,62,0.66,1,1,64,11,0,634
0,50,0.03,5,1,51,5,0,88
0,50,0.3,2,1,59,4,1,14
0,50,0.12,2,1,59,6,1,603
0,85,0.91,10,0,22,5,0,252
0,54,0.25,8,0,31,4,1,1326
0,50,0.47,9,0,40,6,0,201
0,50,0.7,2,0,47,6,0,105
0,50,0.64,2,1,51,4,1,24
1,68,0.61,10,0,42,9,1,1329
0,50,0.25,5,0,41,5,0,139
0,90,0.42,7,0,29,6,1,1974
0,50,0.29,1,1,74,7,1,180
1,50,1.0,8,0,71,6,0,105
0,72,0.01,0,1,37,7,0,570
0,50,0.65,1,1,40,4,1,3317
0,68,0.64,1,0,49,8,0,136
0,54,1.0,2,0,30,4,1,226
0,50,1.0,4,0,47,4,1,18
0,50,1.0,20,0,53,8,0,37
0,50,0.5,9,0,51,7,0,50
0,95,0.49,10,0,38,7,1,1101
0,108,0.71,0,1,57,7,1,3317
2,50,0.11,0,1,59,6,0,134
0,50,0.14,1,1,53,4,0,1658
0,60,0.46,3,0,29,8,1,4116
0,50,1.0,12,0,61,4,1,31
0,85,1.0,2,0,31,5,1,4116
0,50,1.0,6,0,50,6,0,30
0,80,0.15,4,0,36,5,0,30
0,50,0.16,14,0,41,5,1,13
0,72,0.57,12,0,38,4,1,3688
1,50,0.2,12,0,51,6,0,5449
0,72,0.96,12,0,31,4,1,117
0,50,0.46,7,0,45,6,0,196
0,58,0.2,2,1,41,8,0,8
0,50,0.46,0,1,58,8,0,15
0,50,0.43,1,0,50,7,0,164
0,60,0.12,2,1,73,4,1,77
0,68,0.61,1,1,58,7,0,7752
0,125,0.14,0,1,22,12,1,23
0,50,1.0,4,0,55,5,1,854
0,50,0.27,2,0,46,5,0,178
0,80,0.59,13,0,29,6,0,1974
0,50,0.07,0,1,55,4,1,645
0,50,1.0,7,0,56,7,0,40
0,57,0.31,3,0,39,6,0,1376
0,50,0.21,3,1,71,6,1,22669
0,64,0.9,7,0,42,7,1,72
0,95,0.15,2,0,27,4,0,193
0,50,0.91,0,0,38,4,1,405
0,79,0.02,1,1,56,4,0,292
0,50,0.87,4,1,58,10,1,3744
0,50,0.49,11,0,44,6,0,64
0,50,0.16,11,0,61,7,0,851
0,50,0.09,16,0,39,5,0,27
0,85,0.27,9,0,29,5,0,2740
0,80,0.1,0,1,24,4,1,356
0,50,1.0,14,0,33,4,1,118
0,68,0.33,8,0,34,6,0,1326
0,50,0.45,4,1,81,6,1,720
0,51,0.49,7,0,70,4,1,4348
0,50,0.41,11,0,39,8,1,1027
0,50,0.97,8,0,80,4,0,2103
0,50,1.0,8,1,81,5,0,16
0,50,1.0,17,0,47,9,1,167
0,50,0.11,0,1,47,4,0,2694
0,50,0.49,10,0,62,8,1,1229
0,72,0.08,6,0,26,6,0,4059
0,50,1.0,13,0,82,4,1,658
0,50,0.55,8,0,57,5,0,1466
0,90,0.71,4,1,57,5,0,2925
1,50,1.0,6,0,70,5,1,37
0,50,0.45,3,1,33,5,1,5433
1,50,0.13,15,0,46,9,1,3744
0,52,0.12,1,1,60,11,0,36
0,50,0.95,3,1,47,6,0,3274
0,95,0.52,9,0,33,6,1,393
0,57,0.07,14,0,43,4,1,516
0,50,0.87,1,1,40,6,0,4762
0,60,0.08,14,0,33,4,0,7259
0,50,0.0054794520547945,10,0,42,7,1,3744
0,50,0.29,1,0,66,5,0,1600
0,60,1.0,5,0,28,5,1,634
0,76,0.36,1,1,37,4,0,9484
0,50,1.0,12,0,35,6,0,163
0,50,0.54,12,0,64,10,0,1054
0,100,0.01,5,0,19,5,1,71
0,64,0.05,0,1,31,8,0,2090
1,50,0.08,3,0,35,5,0,875
0,68,0.78,11,0,39,6,0,399
0,50,1.0,2,0,52,7,0,1381
0,72,0.53,5,0,43,6,1,5460
0,50,1.0,16,0,66,7,1,37
0,50,0.38,1,1,38,11,0,211
0,50,0.41,4,0,75,7,1,1326
0,50,0.67,1,1,40,4,0,26
0,58,0.01,0,1,48,8,0,45
0,50,1.0,8,0,56,4,0,15
0,50,0.65,9,0,43,8,0,29
0,50,0.9,0,0,38,8,1,4128
0,60,0.07,21,0,36,7,1,4059
0,50,0.95,4,1,72,7,1,3
0,50,0.24,1,0,33,5,0,269
0,67,0.58,12,0,39,4,0,33
0,51,1.0,19,0,30,8,0,473
0,50,0.54,15,0,35,4,1,1974
0,50,0.7,2,1,62,8,0,447
0,80,0.2,2,1,26,5,1,824
0,100,0.33,14,0,37,7,1,312
0,50,0.03,0,1,56,6,0,721
0,100,0.15,12,0,22,5,0,5053
0,80,0.62,0,1,47,10,1,3184
0,50,1.0,8,0,78,8,1,11
0,50,0.73,17,0,62,4,1,1101
0,90,0.89,13,0,29,6,0,128
0,112,0.38,3,1,29,9,1,3963
0,71,0.06,13,0,35,5,0,214
0,50,0.58,11,0,40,6,0,209
0,50,1.0,5,0,31,6,0,60
0,50,1.0,15,0,46,7,1,10
0,68,0.96,3,1,34,6,0,1955
0,50,0.29,5,1,73,6,1,94
0,50,1.0,14,0,38,5,1,4116
0,54,1.0,5,0,32,5,1,119
0,64,0.18,0,0,36,8,0,51
0,50,0.13,5,0,60,10,1,48
0,50,1.0,14,0,73,6,1,35
0,72,0.08,9,0,42,5,1,4456
0,100,0.22,19,0,29,4,1,376
0,71,0.41,15,1,30,10,0,282
0,50,0.05,1,0,68,7,1,3317
1,60,0.48,1,1,51,5,0,87
0,95,0.42,17,0,27,7,1,1408
0,50,1.0,14,0,50,6,1,32
1,50,0.66,2,0,46,10,0,824
0,72,0.64,10,0,51,4,0,837
0,50,0.51,8,0,36,7,0,831
0,50,1.0,5,0,52,7,0,43
0,50,0.74,12,0,43,7,0,517
0,50,0.93,3,0,49,8,1,186
0,55,1.0,9,0,35,4,1,586
0,60,1.0,3,0,68,4,1,268
0,60,0.03,4,1,57,9,1,104
0,50,0.06,19,0,39,11,1,3744
0,50,1.0,13,0,64,6,0,1060
0,60,0.08,9,0,41,5,0,1867
0,50,0.75,13,0,33,10,1,26
1,50,0.95,4,1,57,5,0,3274
0,80,0.08,11,0,30,5,1,2715
0,50,0.04,2,1,66,8,0,342
0,50,0.27,5,0,50,7,1,404
0,60,1.0,5,0,33,7,0,105
0,50,0.54,11,0,49,4,1,134
0,50,0.16,4,1,66,11,0,8
0,74,0.08,12,0,33,6,0,1052
0,57,0.05,0,1,31,4,0,34
0,50,0.15,1,0,44,6,0,252
0,50,0.44,4,0,61,10,1,930
0,64,0.08,15,0,45,4,1,123
0,50,1.0,8,0,75,7,1,32
0,100,0.21,9,0,36,6,0,1326
0,50,0.5,13,0,63,8,0,19
0,72,0.36,0,0,27,5,1,9307
0,50,1.0,6,0,45,6,0,83
0,50,0.53,0,0,76,7,0,91
0,50,1.0,11,0,49,6,0,330
0,50,0.81,0,0,68,6,0,44
0,50,0.08,8,0,51,5,1,609
0,50,0.66,9,0,61,6,0,16
0,58,0.75,1,0,50,12,1,1225
0,50,1.0,10,0,43,6,0,31
1,50,1.0,3,0,76,6,0,27
0,63,0.05,0,0,47,7,0,514
0,50,0.84,0,0,81,4,0,48
0,54,1.0,14,0,33,6,1,405
0,50,1.0,18,0,75,5,1,91
0,65,0.03,6,0,38,6,0,10
0,106,0.24,1,0,30,5,1,17140
0,90,0.03,14,0,35,6,0,3866
0,50,1.0,11,0,71,4,1,133
0,80,1.0,14,0,50,5,1,1974
0,50,0.52,0,1,37,5,1,43
0,57,0.25,10,0,40,5,0,131
0,50,1.0,11,0,43,11,1,2054
0,50,0.48,8,1,40,5,0,267
0,50,1.0,3,0,72,6,0,8455
0,51,0.12,3,1,69,5,1,824
0,50,0.01,7,1,48,7,0,488
0,50,0.2,2,1,48,5,1,3866
0,50,0.11,3,0,44,7,0,824
0,80,0.3,15,0,24,6,0,562
0,118,0.4,11,0,21,5,1,1287
0,50,0.18,0,1,67,6,1,413
0,50,1.0,11,0,33,6,0,73
0,50,0.23,3,0,76,4,0,3317
0,100,0.1,11,0,26,4,1,15
0,51,0.25,2,0,35,6,0,405
0,68,0.08,0,0,37,11,0,1326
0,60,0.92,3,0,40,6,0,7162
0,50,1.0,7,0,49,7,1,1326
0,50,0.07,0,1,58,4,1,1379
1,57,0.49,12,0,54,10,0,3317
0,50,1.0,5,0,51,7,1,1445
0,52,0.49,0,0,53,8,1,828
0,125,0.1,6,1,28,4,1,1541
0,50,0.05,0,0,48,4,0,381
0,100,0.37,13,0,25,6,0,1314
0,56,0.4,7,0,47,7,1,4059
0,50,1.0,1,0,39,6,1,923
0,68,1.0,19,0,25,5,1,2415
0,50,0.66,1,1,65,6,1,778
0,68,0.05,4,0,34,9,1,27000
0,85,0.68,9,0,27,4,1,1780
0,64,1.0,11,0,39,6,1,1381
0,85,0.93,23,0,31,4,1,227
0,50,1.0,15,0,74,4,1,36
0,54,0.5,12,0,30,7,0,72
0,51,0.2,3,1,33,4,0,63
0,50,0.51,2,0,59,7,0,298
0,95,0.2,10,0,36,7,1,9422
0,64,0.36,2,1,44,7,0,1064
0,72,0.18,7,0,33,10,1,3708
0,50,0.05,0,0,68,5,1,108
2,93,1.0,9,0,29,7,1,84
0,85,0.14,8,0,26,5,0,1780
0,50,1.0,18,0,41,9,1,102
0,50,0.15,0,1,33,5,1,857
0,50,0.08,1,1,75,6,1,983
1,57,0.17,7,0,66,5,0,107
0,50,0.16,1,1,58,6,0,88
1,50,0.96,2,1,57,7,1,1119
0,50,0.08,6,0,29,6,1,217
0,50,1.0,14,0,56,7,1,78
0,50,0.25,9,0,31,6,0,149
0,72,0.13,2,1,35,6,0,190
0,50,0.54,3,1,47,7,0,824
0,64,1.0,11,0,61,6,0,5449
0,50,1.0,3,0,40,7,1,522
0,50,1.0,4,0,43,5,0,578
0,51,1.0,12,0,41,5,1,358
0,50,0.62,3,1,55,5,1,3973
0,55,1.0,12,0,37,4,1,2805
0,60,0.15,1,1,31,8,0,856
0,50,0.24,1,1,58,6,1,276
0,51,0.87,15,0,32,5,0,204
0,77,1.0,1,0,33,7,1,2740
0,50,0.3,1,0,52,14,1,5449
0,50,1.0,8,0,71,5,1,287
0,90,0.03,6,0,25,6,0,3430
0,50,0.9,16,0,56,6,0,357
0,50,0.73,0,1,60,9,0,76
0,50,1.0,10,0,35,5,0,4116
0,50,0.28,1,1,39,7,1,27000
0,50,1.0,10,0,43,7,1,451
0,50,1.0,15,0,52,7,1,1271
0,50,0.08,0,1,56,5,0,270
0,50,1.0,9,0,74,5,0,473
0,54,0.69,5,0,35,6,0,290
0,50,1.0,6,0,53,7,0,1027
0,50,1.0,15,0,40,4,1,214
0,50,1.0,13,0,70,4,1,11
0,51,0.0027322404371584,0,1,40,4,0,1445
0,50,1.0,11,0,43,6,0,112
0,71,0.54,3,0,38,7,0,287
0,50,0.01,8,0,70,7,0,186
0,77,0.15,12,0,46,4,1,4762
0,57,0.1,15,0,33,7,1,776
0,100,0.15,5,0,23,6,0,204
0,55,1.0,6,0,48,5,0,141
0,118,0.52,15,0,21,5,0,831
0,50,0.83,6,0,66,7,0,182
0,75,0.33,6,0,27,7,1,1253
0,50,1.0,3,0,59,6,0,44
0,132,0.29,4,1,31,4,1,645
0,57,0.24,6,0,36,5,0,91
0,54,0.8,3,0,30,7,1,83
0,50,0.52,12,0,46,6,0,393
0,50,0.62,5,0,40,6,0,21
0,50,0.19,0,1,41,9,1,3430
0,50,0.12,2,1,33,5,0,208
0,90,0.92,3,0,22,6,0,2740
0,50,1.0,4,0,74,8,1,1601
0,72,0.57,18,0,41,5,1,3317
0,50,0.07,1,0,61,5,0,824
0,80,0.27,8,0,23,4,1,2740
1,57,1.0,3,0,31,6,0,3663
0,50,0.35,10,0,43,6,0,1326
0,50,0.1,2,0,45,10,1,2044
0,68,0.28,17,0,38,6,1,309
0,51,0.19,16,0,36,5,1,32
0,100,0.16,13,0,20,4,1,298
0,50,1.0,15,0,36,5,1,1313
0,70,0.2,8,0,30,8,0,27000
0,95,0.87,14,0,24,9,1,57
0,72,0.74,4,0,28,5,0,16284
0,50,1.0,19,0,70,4,1,11
0,57,0.07,2,1,52,4,1,796
0,58,0.96,5,0,51,7,0,483
0,50,0.5,20,0,32,7,1,34
0,50,1.0,10,1,64,5,1,1326
0,50,0.37,1,0,55,6,1,128
0,54,0.29,3,1,32,5,1,300
1,53,1.0,2,0,65,6,1,1199
0,60,0.49,10,0,37,9,1,2411
0,50,0.74,8,0,44,4,1,8455
0,53,0.04,5,1,45,4,1,5053
0,50,0.41,7,0,34,4,1,19
0,50,0.07,0,1,45,8,0,61
0,50,1.0,5,0,58,4,1,31
0,80,0.25,10,0,21,5,0,171
0,60,0.63,1,1,34,6,1,3628
0,50,1.0,12,0,37,9,1,248
0,76,0.0027322404371584,4,0,30,8,0,1780
0,60,0.04,16,0,42,4,0,405
0,57,0.94,15,0,32,6,0,5
0,74,0.08,9,0,45,6,0,3317
0,50,0.33,13,0,45,8,0,84
0,50,0.12,1,1,42,12,1,26
0,85,0.08,10,0,24,7,0,1699
0,85,0.24,6,1,51,5,0,3317
0,50,1.0,9,0,43,4,1,149
0,60,0.04,12,0,39,7,0,49
1,81,1.0,4,0,53,5,0,473
0,50,0.21,2,1,38,6,1,1858
0,76,0.66,17,0,27,6,1,10
0,125,0.08,6,0,35,5,0,824
0,57,0.75,16,0,31,7,0,91
0,51,0.5,18,0,34,10,1,458
0,50,1.0,9,0,37,5,1,949
0,60,0.08,13,0,34,7,0,267
0,57,0.08,4,0,32,7,0,1622
0,50,0.5,9,0,57,7,1,39
0,50,0.005464481,19,0,46,13,0,322
2,86,1.0,8,0,78,6,1,1974
0,55,0.4,2,0,53,5,0,741
0,50,0.3,8,0,43,11,1,713
0,50,0.23,0,1,58,5,1,1045
0,72,0.04,14,1,33,7,1,222
0,50,1.0,16,0,35,5,0,39
0,55,0.72,10,0,47,4,1,983
0,50,0.005464481,1,0,36,7,0,84
0,80,0.6,3,0,51,4,0,4348
0,63,0.5,14,0,48,4,1,161
0,100,0.74,1,1,32,5,1,118
0,50,1.0,2,0,35,6,0,196
0,50,0.78,11,0,51,9,0,256
0,50,0.45,1,1,65,4,1,4762
0,95,0.49,18,0,26,5,1,13
0,64,0.54,2,1,68,4,1,141
0,50,0.54,5,1,76,12,0,1422
0,50,1.0,11,0,42,6,0,108
0,50,0.62,3,0,57,5,0,57
0,72,0.07,9,0,22,4,1,484
0,50,0.08,18,0,66,7,1,411
0,61,0.16,18,0,39,8,0,84
0,50,0.54,1,1,51,15,1,15
0,50,1.0,7,1,33,7,1,709
0,72,0.08,14,0,36,4,1,2558
0,57,1.0,8,0,50,5,1,182
0,50,0.5,5,0,41,7,1,800
0,50,0.06,14,0,48,6,1,81
0,50,0.29,5,1,36,6,1,267
0,50,0.49,5,0,53,9,1,1629
0,50,1.0,5,0,53,4,1,1329
0,50,0.4,6,1,41,5,1,2252
0,50,0.02,2,0,66,10,0,89
0,64,0.44,14,0,37,4,1,528
0,50,0.05,2,0,39,15,1,27000
0,51,1.0,11,0,48,4,1,3541
0,50,0.46,3,1,43,7,0,3301
0,50,0.94,14,0,46,7,0,713
0,50,0.25,9,0,55,7,1,400
0,50,1.0,6,0,40,6,0,283
0,50,1.0,5,0,40,5,1,2103
0,76,0.2,14,0,35,4,1,43
0,80,0.91,10,1,31,10,0,62
0,50,0.16,0,1,55,5,0,17
0,50,0.13,0,0,46,7,1,2163
0,50,1.0,3,0,58,5,0,399
0,56,1.0,1,0,38,7,1,5539
0,68,0.19,16,0,40,6,1,1323
0,53,0.43,12,0,32,5,0,81
0,50,0.08,12,0,42,11,1,1313
0,50,1.0,12,0,58,9,1,473
0,50,1.0,22,0,51,6,0,91
0,50,1.0,1,0,45,6,0,125
0,50,0.92,5,0,41,5,0,1704
0,50,1.0,5,0,58,12,1,634
0,50,0.08,10,0,50,4,1,127
0,50,0.2,2,0,38,4,1,568
0,78,0.49,11,0,27,6,0,252
0,50,1.0,2,0,52,9,0,269
0,50,0.08,14,0,36,7,0,579
0,57,1.0,15,0,44,4,1,186
0,100,0.45,16,0,25,6,1,704
0,50,1.0,19,0,54,4,1,204
1,50,0.06,0,1,54,6,0,35
0,57,1.0,16,0,35,4,1,44
0,85,0.52,17,0,26,6,1,1054
0,58,0.75,1,0,34,10,1,3386
0,59,0.56,1,1,55,5,0,4087
1,52,0.0027322404371584,5,0,57,5,0,19
0,50,1.0,18,0,63,9,1,461
0,50,1.0,6,0,52,5,1,634
0,50,0.09,17,0,51,9,0,19
0,50,0.38,1,1,52,5,1,824
0,50,0.08,7,0,53,6,0,1101
0,50,1.0,2,0,62,7,0,168
0,68,1.0,11,0,27,4,1,6736
0,50,0.71,18,0,52,7,1,399
0,55,1.0,3,0,83,6,1,48
0,50,0.37,1,1,36,11,0,3
0,68,0.24,3,0,57,7,0,232
0,60,0.42,7,0,26,5,1,3744
0,100,0.35,10,0,42,4,1,277
0,51,0.46,13,0,40,7,1,384
1,57,0.72,1,1,32,5,1,4998
0,50,0.24,19,0,45,7,0,347
0,90,0.34,8,0,20,5,1,63
0,50,0.48,2,0,36,7,0,54
0,50,0.46,3,1,49,7,0,3862
0,50,1.0,10,0,54,7,1,831
0,51,0.98,17,0,33,10,1,27000
0,50,1.0,4,0,42,7,0,747
0,50,0.5,7,1,56,10,0,176
0,58,0.5,14,0,53,6,0,1006
0,50,0.44,9,0,48,4,1,139
0,50,0.09,1,1,53,4,0,2041
0,76,0.43,0,1,27,7,0,38
0,73,0.3,1,1,40,7,0,104
0,50,0.71,2,1,51,7,0,32
0,54,1.0,6,0,60,7,1,6736
0,50,0.07,0,1,60,6,0,104
0,57,1.0,6,0,99,10,0,405
0,50,0.68,6,0,51,7,0,3317
0,50,0.51,2,1,54,8,1,4762
0,56,0.33,13,0,63,5,0,675
0,95,0.4,4,0,38,6,0,9484
0,59,0.0054794520547945,3,0,46,6,0,78
0,50,0.16,4,0,39,5,0,45
0,50,1.0,7,0,56,4,0,542
0,50,0.1,8,0,42,10,0,5936
0,54,0.06,1,1,39,8,0,613
0,60,0.92,0,1,48,4,1,3301
0,50,1.0,12,0,34,10,0,32
0,60,0.17,6,0,37,6,0,1284
0,50,0.82,5,0,47,7,0,266
0,50,0.03,10,0,69,8,1,89
0,50,0.24,9,0,49,6,1,817
0,72,0.4,1,1,24,5,1,824
0,50,1.0,9,0,30,5,1,44
0,50,0.76,18,0,45,4,1,448
0,72,1.0,20,0,25,10,0,747
0,50,0.38,1,0,40,7,0,39
0,50,0.6,0,0,69,6,1,6729
0,72,0.62,2,1,76,4,0,77
0,50,0.2,1,1,51,4,1,229
0,95,0.08,6,0,59,6,0,4059
0,50,0.33,7,0,42,4,1,2715
0,50,1.0,10,0,74,5,0,203
0,85,0.28,8,0,25,7,0,507
0,50,1.0,6,0,54,7,0,473
0,50,0.49,7,0,38,7,0,172
0,50,1.0,2,0,57,7,0,155
0,50,0.29,1,0,43,4,1,93
0,60,0.01,0,0,29,4,0,114
0,50,0.03,0,1,49,11,0,327
0,100,0.44,16,0,50,4,1,4762
0,51,0.2,16,0,40,5,0,57
0,95,0.2,1,1,39,11,0,1006
0,57,0.16,7,0,60,5,0,6336
0,50,1.0,14,0,34,11,1,5
0,50,0.5,9,0,47,5,0,405
0,50,1.0,4,0,57,9,1,376
0,58,0.13,7,0,35,6,0,1602
0,50,0.8,3,1,49,7,1,1323
0,50,0.21,8,0,45,6,1,1442
0,80,0.03,11,0,23,9,1,27000
0,50,1.0,1,0,36,6,0,9
0,54,0.25,15,0,42,4,1,276
0,88,0.09,16,0,37,4,1,8549
0,72,0.08,17,0,29,6,1,1577
0,50,1.0,4,0,69,6,0,133
0,63,1.0,11,0,35,4,1,3317
0,90,1.0,12,0,21,5,0,296
0,50,1.0,4,0,44,6,0,3744
0,50,1.0,4,0,62,14,1,4762
0,50,1.0,2,0,76,7,1,67
0,50,0.24,1,0,68,7,0,669
0,50,0.35,12,0,47,4,1,3963
0,50,0.37,2,1,56,4,0,3019
0,50,0.03,0,1,45,8,0,380
0,59,0.98,0,0,35,4,1,5449
0,50,0.08,4,0,33,6,1,4059
0,54,0.45,4,1,50,8,0,2674
0,50,0.04,2,1,62,6,1,5460
1,50,0.24,10,1,50,5,1,2681
0,50,0.44,4,0,51,10,1,35
0,50,0.04,17,0,49,8,1,102
0,50,0.99,1,1,42,7,0,80
0,95,0.46,1,1,54,4,0,2951
0,50,1.0,7,0,35,5,0,57
0,50,0.29,9,0,47,6,1,12
0,55,0.45,10,1,41,7,1,15
0,68,0.49,4,0,35,4,1,323
0,50,1.0,12,0,70,4,1,44
0,50,0.71,3,1,55,10,1,1729
1,50,0.01,0,1,77,9,1,4762
0,50,1.0,12,0,55,6,0,19
0,50,0.32,10,0,52,6,0,53
0,50,0.78,3,0,38,4,1,883
0,50,0.04,1,0,45,6,0,817
0,100,0.22,7,0,32,6,0,91
0,50,1.0,10,0,38,7,0,65
0,72,1.0,5,0,26,7,0,190
0,50,1.0,15,0,84,4,1,80
0,50,0.54,10,1,61,7,0,4348
0,63,0.36,13,0,43,4,1,124
0,50,0.58,5,0,33,6,0,7
0,50,0.75,6,0,48,7,0,29
0,72,0.16,5,0,28,5,1,473
0,90,0.28,11,0,22,7,1,1426
0,85,0.94,10,0,41,6,1,46
0,50,1.0,7,0,62,4,0,13
0,50,0.7,6,1,66,11,0,50
0,72,0.38,11,0,58,6,0,64
0,50,0.24,4,0,60,5,1,73
0,76,0.45,8,0,26,6,0,1767
0,50,1.0,4,0,66,7,1,473
0,50,1.0,3,0,70,5,1,91
0,80,0.25,8,0,26,7,1,165
0,60,0.01,8,0,34,6,1,163
0,72,0.57,3,0,39,6,0,159
0,68,0.5,16,0,53,11,1,824
0,50,1.0,7,0,47,7,0,57
0,76,0.69,11,0,47,7,1,72
1,50,0.25,1,1,39,4,1,51
0,72,0.51,0,1,33,7,0,194
0,50,0.5,0,1,68,4,0,3317
0,72,0.43,12,0,39,5,0,1326
0,64,0.33,5,0,28,6,0,26
0,51,1.0,13,0,49,5,1,316
0,50,0.16,15,0,60,4,0,26
0,50,0.49,14,0,61,7,0,5460
0,50,0.88,4,0,59,4,1,2906
0,58,0.5,10,0,29,5,0,433
0,64,0.61,1,1,39,11,0,2411
0,100,0.5,14,0,28,8,0,13
0,50,0.69,5,1,50,4,1,1541
0,95,0.81,15,0,28,9,1,147
0,50,1.0,11,0,53,6,0,78
0,72,0.01,0,1,26,5,1,7259
0,76,0.25,7,0,24,11,0,15
0,50,0.08,1,0,67,12,0,1767
1,95,1.0,10,0,47,6,0,1326
0,50,0.4,15,0,44,7,1,26
0,50,0.03,1,1,76,7,0,2658
0,50,0.67,1,0,48,10,1,5449
0,95,0.29,16,0,34,5,1,598
0,90,0.13,13,0,39,7,1,1385
0,50,0.49,6,0,78,8,1,13
0,50,0.74,15,0,42,6,1,44
0,90,0.07,20,0,37,8,1,94
0,50,0.24,2,0,42,7,0,74
0,90,0.29,23,0,39,6,1,196
0,68,1.0,4,0,26,6,0,61
0,76,0.14,1,0,22,4,0,27000
0,50,1.0,3,0,65,5,1,39
0,50,0.16,1,1,59,11,0,25
0,76,0.04,15,0,26,5,0,202
0,72,0.7,1,1,37,4,1,1451
0,64,0.22,10,0,48,6,0,1109
0,50,0.02,1,0,64,5,0,237
0,50,1.0,14,0,33,4,0,22
0,50,1.0,11,0,49,7,1,710
0,55,0.28,2,0,32,6,1,747
0,50,0.11,3,0,53,8,0,54
0,50,0.02,15,0,69,7,0,1753
0,50,1.0,6,0,44,6,0,22
0,50,0.28,4,1,63,11,0,27000
0,76,0.35,0,1,24,4,0,1862
0,50,0.24,9,0,37,4,1,26
0,100,0.22,13,0,30,6,0,91
0,50,0.04,2,1,76,8,0,2498
0,100,0.61,1,1,39,7,1,27000
0,85,0.34,13,0,29,7,1,8455
1,50,0.28,0,1,35,11,0,3301
0,100,0.05,18,0,31,4,1,15
0,50,1.0,20,0,45,7,1,22
0,50,1.0,18,0,51,8,0,42
0,53,0.08,12,0,42,5,0,3744
0,50,1.0,2,0,73,4,1,18
0,50,0.18,1,1,37,11,0,161
0,90,1.0,21,0,59,9,1,1408
0,50,0.21,0,0,54,7,1,14
0,50,1.0,9,0,66,5,1,229
0,50,1.0,5,0,79,5,1,149
