BonusMalus,Exposure,VehAge,VehBrand_B12,DrivAge,VehPower,VehGas_Regular,Density
60,0.04,0,1,27,5,1,1229
50,1.0,1,0,53,5,1,473
71,0.2,1,1,33,5,1,3963
50,0.08,5,1,54,11,0,27
96,0.71,0,0,86,4,0,240
50,0.35,5,0,42,8,0,6912
85,0.32,16,0,38,4,1,8455
50,0.02,2,0,49,4,0,856
50,0.7,3,1,72,5,1,1842
50,1.0,4,0,43,6,0,49
51,0.06,0,1,51,7,1,56
64,0.32,10,0,32,6,0,84
50,0.4,2,1,72,8,0,583
50,0.01,11,0,59,7,1,399
71,0.25,1,1,39,11,0,1369
50,1.0,10,0,65,7,0,4348
50,0.05,2,1,47,8,0,490
57,0.81,13,0,42,7,0,81
72,1.0,5,0,30,5,0,105
50,1.0,6,0,70,7,1,70
50,0.7,10,0,36,11,0,181
50,0.1,3,1,64,10,1,125
57,0.71,10,0,30,4,1,451
50,0.07,8,0,71,6,0,824
50,1.0,13,0,53,6,1,369
64,0.33,14,0,37,6,1,3317
50,1.0,5,0,81,5,1,1182
54,0.71,1,1,37,7,0,573
50,0.06,0,1,75,4,1,46
50,0.48,13,0,44,6,0,27
50,1.0,6,0,41,6,1,295
50,1.0,11,0,58,6,0,27
63,1.0,8,0,46,6,1,405
95,0.9,13,0,26,9,1,3301
76,0.16,4,1,28,4,1,4456
50,0.87,1,1,54,5,1,3430
50,1.0,6,0,91,7,1,1182
57,1.0,14,0,34,5,0,150
50,0.64,18,0,55,6,1,214
68,1.0,12,0,30,7,1,13
50,1.0,10,0,56,5,0,229
50,0.01,0,0,62,5,0,10
50,0.33,7,0,31,6,0,613
64,0.61,8,0,29,7,0,75
74,0.25,7,0,33,5,0,295
90,0.98,7,0,33,7,0,222
50,0.07,8,0,44,6,0,251
50,0.47,2,1,50,4,1,132
80,0.0027397260273972,6,0,41,5,0,6681
57,0.71,15,1,44,5,0,711
100,0.36,11,0,19,6,0,1054
50,0.53,2,1,61,4,1,5332
72,1.0,3,0,31,7,0,1022
50,1.0,3,0,77,6,1,3317
50,0.18,5,0,53,10,0,51
50,1.0,8,0,66,7,0,72
50,0.08,2,0,62,5,0,3708
50,0.41,14,0,37,13,1,136
50,0.58,10,0,63,10,1,115
85,0.74,9,0,22,4,0,52
50,1.0,1,0,63,10,0,295
50,0.07,3,1,58,11,1,16533
100,0.32,6,0,28,5,1,473
50,0.08,1,0,39,9,1,4348
64,0.36,0,0,30,6,0,102
85,0.33,7,0,28,6,0,136
50,0.93,13,0,46,4,0,3946
50,0.42,2,0,49,6,0,213
50,0.58,8,0,63,7,0,167
54,0.8,5,0,38,4,1,44
80,0.11,18,0,33,7,1,798
50,0.54,3,1,34,9,0,3457
50,0.13,0,1,63,4,0,25
50,0.12,2,1,37,4,0,650
50,0.49,14,0,46,5,0,11
51,0.21,3,1,57,4,1,95
50,1.0,3,0,63,7,0,1284
64,0.21,5,0,27,7,1,18
63,0.5,2,0,46,5,1,8455
50,0.08,0,1,63,11,0,74
50,0.97,17,0,38,6,1,47
50,0.62,15,0,48,7,0,79
76,0.07,0,1,46,4,1,3420
60,0.46,2,1,29,4,0,39
50,1.0,3,0,47,5,1,3368
68,0.16,16,0,32,6,0,182
50,0.04,1,1,63,4,1,716
50,0.61,2,0,45,6,0,10
50,0.72,0,0,41,6,1,4579
50,0.83,7,0,38,5,0,3317
50,0.06,10,0,47,6,0,338
50,0.87,8,0,43,10,1,2446
50,0.07,3,0,41,6,0,528
69,0.52,13,0,36,6,1,2740
85,0.67,10,0,41,6,0,3744
50,1.0,18,0,30,5,0,6
50,1.0,11,0,63,5,0,11
95,0.29,9,0,31,6,1,155
50,1.0,2,0,34,12,1,251
76,0.6,2,0,26,5,1,15
50,1.0,16,0,39,5,1,6902
80,0.49,6,0,27,6,0,3075
50,1.0,6,0,41,11,0,14
50,0.29,0,0,58,5,1,97
50,1.0,2,0,45,4,1,291
50,1.0,5,0,43,7,0,1313
50,0.16,9,0,59,5,1,1812
50,1.0,12,0,37,7,1,291
57,0.69,5,1,42,7,1,1898
100,0.1,16,0,19,11,1,31
50,0.12,4,1,75,4,1,363
50,0.87,3,1,49,10,1,104
62,0.87,3,0,20,5,0,131
85,0.35,9,0,22,4,1,109
50,0.66,15,0,48,10,0,213
50,0.54,8,1,39,10,1,245
50,0.55,13,0,54,7,1,3946
51,0.36,0,0,40,7,0,8455
50,0.01,4,0,62,7,1,167
64,0.08,5,0,31,6,0,4059
68,0.39,13,0,59,9,1,345
50,0.27,14,0,62,6,0,50
60,0.08,8,0,28,5,0,64
50,0.18,1,1,74,7,0,2733
100,0.41,3,0,27,14,1,9307
50,1.0,7,0,70,5,1,22
50,0.3,2,1,48,8,0,3490
50,0.15,0,0,40,8,0,193
50,0.29,3,1,52,5,1,217
50,0.46,5,1,47,4,1,97
50,0.67,9,0,41,4,1,203
68,0.08,3,0,29,10,1,8455
52,0.76,0,1,60,4,1,1127
50,1.0,4,0,38,5,1,251
50,0.08,4,0,43,5,0,1289
50,1.0,15,0,50,5,0,251
64,0.93,2,0,33,7,1,2044
76,0.5,2,1,25,5,1,59
50,1.0,18,0,66,7,1,252
51,0.91,14,0,48,8,1,2648
54,0.34,3,0,33,7,0,50
50,0.0027397260273972,4,0,61,6,1,29
50,0.21,1,1,42,5,1,244
76,0.1,7,0,51,8,0,1329
57,1.0,2,1,63,6,0,473
72,0.56,0,1,68,8,0,27000
58,0.67,15,0,52,4,1,1704
50,0.93,14,0,58,6,1,44
100,0.21,10,0,56,6,0,214
50,1.0,11,0,38,4,1,3317
80,0.16,4,1,26,5,1,1045
50,0.3,9,0,52,5,1,610
95,0.28,13,0,35,4,1,2740
50,0.08,6,0,46,10,0,2498
50,0.45,6,0,40,7,1,13
50,0.87,15,0,67,7,1,625
50,0.29,0,1,62,8,0,761
50,0.74,1,1,49,4,1,1955
85,1.0,14,0,30,7,0,268
72,1.0,7,0,71,6,1,741
50,1.0,11,0,48,6,0,185
196,0.09,5,0,32,5,1,1284
57,0.32,1,1,30,7,1,2311
56,0.69,14,1,32,10,0,1323
50,0.35,12,0,50,6,0,131
60,0.18,10,0,37,5,0,42
61,1.0,10,0,33,7,1,4393
100,0.49,0,0,58,5,0,4059
50,0.8,2,1,40,5,1,9422
50,0.9,9,0,34,6,0,4128
50,0.83,5,0,55,5,1,125
50,0.35,10,0,61,5,0,222
50,0.59,2,1,48,7,0,1955
50,0.04,3,0,51,5,0,451
50,0.26,15,0,43,4,1,433
50,0.93,0,0,34,5,1,473
50,0.12,1,1,42,7,0,169
68,0.95,5,1,36,6,1,168
106,0.45,6,1,52,8,1,14200
80,0.08,13,0,25,4,1,1326
50,0.08,4,0,44,7,0,81
50,1.0,9,0,69,7,1,12
50,0.45,8,0,52,7,0,2537
50,0.12,3,1,54,4,1,1488
76,0.8,0,1,38,8,0,52
85,0.99,2,0,23,4,1,315
64,0.17,3,1,26,4,1,6
50,1.0,33,0,71,6,1,73
85,1.0,14,0,30,6,1,2740
50,0.41,13,0,49,4,1,214
72,0.87,4,1,34,12,0,201
72,0.36,5,1,33,7,0,3434
50,0.2,9,0,39,5,0,57
50,1.0,16,0,86,4,1,229
76,0.07,12,0,22,4,1,322
50,0.15,14,0,61,6,0,1054
50,0.14,6,0,40,7,0,3386
60,0.44,14,0,28,10,1,1943
100,0.51,10,0,36,4,0,511
50,0.78,2,1,54,7,1,45
50,0.21,0,0,49,6,0,32
73,0.06,3,0,26,5,0,451
77,0.2,1,1,67,5,1,4762
54,1.0,16,0,37,10,0,32
50,0.12,1,1,55,6,0,200
54,1.0,2,0,31,7,1,97
90,0.07,0,1,52,4,1,7259
76,0.0027397260273972,9,0,34,7,1,6570
64,0.5,5,0,52,8,0,3317
50,1.0,14,0,59,6,1,251
53,0.42,0,0,44,5,1,3317
50,0.49,10,0,56,6,1,133
72,0.75,3,0,26,5,0,157
72,0.81,13,0,32,6,0,393
100,0.33,14,0,23,10,1,79
51,0.06,16,0,36,9,1,42
59,0.08,11,0,45,4,1,9096
54,1.0,3,0,37,6,0,81
50,1.0,3,0,45,6,1,15
80,0.45,18,0,54,10,0,149
69,1.0,2,1,48,12,1,368
50,1.0,17,0,69,4,1,493
50,0.12,2,1,53,4,1,1488
57,0.21,1,1,55,4,1,95
50,0.41,13,0,41,6,0,29
95,0.26,11,0,31,6,0,308
50,1.0,14,0,70,6,1,3859
50,1.0,18,0,53,5,1,575
53,0.29,4,1,35,6,1,267
68,0.08,10,0,34,11,1,167
100,0.06,14,0,20,10,0,238
50,1.0,16,0,40,6,1,119
68,0.08,11,0,36,6,0,3317
64,1.0,11,0,29,7,0,3021
50,0.81,1,0,62,5,0,149
50,0.12,6,0,33,5,0,27
57,0.38,0,1,35,4,0,6705
76,0.57,10,0,33,5,0,8549
90,0.03,3,1,63,4,1,27000
50,0.44,17,0,54,7,0,91
50,0.33,11,0,43,6,1,27
90,0.5,8,0,22,6,1,6913
64,1.0,5,0,27,6,0,12
54,0.16,6,0,33,10,1,383
60,0.54,11,0,42,10,0,745
51,0.49,8,0,36,6,0,1289
68,0.08,16,0,33,6,1,77
50,0.4,12,0,60,5,0,155
50,0.47,6,1,37,7,0,31
50,1.0,9,0,48,8,1,201
95,0.0082191780821917,13,0,28,4,0,741
54,0.25,3,1,34,7,1,3098
50,0.94,3,0,42,5,1,586
50,0.41,0,1,74,6,0,721
60,0.27,5,0,29,4,0,690
50,0.01,0,1,51,7,0,45
50,0.49,10,0,41,6,0,142
64,0.16,5,0,27,6,0,44
50,0.5,10,0,77,4,1,155
50,0.14,3,1,57,4,0,262
50,0.33,12,0,58,8,0,399
50,0.16,21,0,42,7,1,7306
50,1.0,4,0,37,7,0,9307
68,1.0,12,0,39,5,0,1526
50,0.47,0,0,65,5,0,3317
50,0.34,20,0,49,8,0,4
90,0.81,2,0,28,5,0,116
50,0.78,3,1,61,4,1,127
80,0.94,18,0,22,4,1,1448
50,1.0,3,0,45,4,0,75
56,0.87,3,1,34,10,0,27000
50,1.0,15,0,50,5,1,30
50,0.99,1,1,44,9,0,62
64,0.08,9,0,28,7,0,218
57,0.67,1,0,39,7,0,67
72,0.32,15,1,27,14,0,55
50,0.49,2,1,68,4,1,3963
50,0.52,9,0,52,6,0,22669
50,0.95,2,0,73,7,0,72
50,0.51,5,0,45,7,1,3374
50,0.79,7,1,42,10,1,3834
50,0.08,3,0,56,9,0,4348
50,1.0,13,0,59,6,0,38
50,0.3,2,1,48,4,1,824
55,0.49,5,0,51,6,0,50
50,0.49,2,0,38,7,0,164
58,0.05,0,1,45,8,0,25
61,0.24,2,0,25,6,0,3317
68,0.1,0,1,24,6,1,129
50,1.0,16,0,40,4,1,141
72,0.49,16,0,24,7,1,1127
52,0.57,4,1,38,7,0,78
50,0.24,17,0,51,4,1,15
50,1.0,5,0,37,7,0,25
67,0.29,10,0,40,7,0,4116
50,0.36,1,1,52,10,1,539
50,0.08,14,0,48,6,1,269
125,0.2,5,0,23,5,0,85
50,0.25,9,0,60,6,0,5449
50,0.74,0,0,80,5,1,2051
85,0.07,1,0,28,4,0,1314
50,1.0,13,0,54,7,0,493
50,0.69,7,1,39,7,0,1326
80,0.84,1,1,23,4,0,162
50,0.1,13,0,71,7,1,244
50,0.07,6,0,46,6,1,1079
50,0.69,2,0,50,4,0,115
50,0.08,15,0,49,4,1,1326
50,0.5,1,0,44,7,0,104
76,0.36,4,0,27,6,0,452
77,0.25,11,0,44,7,1,168
50,0.4,10,0,40,7,0,91
76,0.17,8,0,41,5,1,4456
50,0.26,7,0,44,4,1,32
50,1.0,7,0,31,6,0,223
60,0.08,7,0,30,5,0,4059
64,1.0,4,0,33,5,0,3541
52,0.53,4,0,52,7,0,33
50,0.92,6,1,33,7,1,4408
65,0.01,1,1,47,5,1,124
90,0.34,17,0,24,4,1,4436
58,0.27,1,0,44,7,1,231
90,0.15,10,0,53,7,0,380
64,0.08,3,0,45,8,1,65
55,0.79,9,0,61,8,0,575
72,0.08,10,0,24,4,0,147
118,0.27,3,0,27,6,0,27000
50,1.0,9,0,64,10,1,165
50,0.05,0,1,47,10,0,109
50,1.0,8,0,83,11,1,14
50,0.33,0,0,79,6,0,13
50,0.14,4,1,43,12,0,9307
50,1.0,12,0,53,4,0,109
50,1.0,20,0,38,4,1,139
50,0.16,5,1,42,7,1,923
57,0.18,10,0,74,5,1,35
91,1.0,3,0,76,6,0,3317
50,0.24,14,0,51,4,1,1601
50,0.52,13,0,54,5,0,192
61,0.43,0,0,66,14,1,1110
80,0.04,9,0,40,6,0,1882
50,1.0,5,0,42,7,1,287
50,0.28,3,1,44,5,1,1871
76,0.7,12,0,33,4,0,194
50,0.08,11,0,49,6,1,3866
57,0.08,9,0,39,6,0,129
74,0.2,1,1,52,6,0,990
50,0.97,1,0,75,8,0,3963
50,0.47,13,0,47,6,1,52
50,0.6,4,1,54,9,1,5628
50,0.28,7,1,70,7,1,634
60,0.08,15,0,33,5,0,380
50,1.0,8,0,51,6,0,22669
68,0.05,2,1,27,6,1,694
50,1.0,4,0,56,5,0,213
51,0.08,14,0,30,6,0,31
66,0.08,1,0,26,7,0,15725
95,0.11,16,0,21,8,1,4116
51,0.58,1,1,44,4,0,704
50,0.37,3,1,64,7,1,1175
50,1.0,5,0,70,5,1,229
50,0.09,14,0,59,4,1,42
76,0.44,6,1,27,6,0,55
50,1.0,5,0,38,7,0,194
50,1.0,11,0,55,7,1,9307
50,1.0,13,0,65,7,1,2411
68,0.54,14,0,25,4,1,3866
50,0.05,1,1,40,4,1,27000
50,0.66,13,0,49,7,1,30
50,0.9,2,0,39,7,1,405
50,0.12,10,0,63,6,0,10
60,1.0,19,0,36,5,1,3963
76,0.66,6,0,23,5,0,33
71,0.12,2,0,31,7,0,1526
62,0.04,12,0,68,6,0,127
50,1.0,13,0,51,4,1,3744
51,0.65,10,0,50,6,1,298
50,0.2,2,1,75,4,1,97
50,1.0,8,0,53,7,0,164
51,0.5,0,0,56,5,0,458
85,0.45,2,1,43,7,1,10961
50,0.07,2,0,49,8,0,62
85,0.36,15,0,24,9,1,175
50,0.81,2,1,48,9,1,16284
50,0.16,3,0,47,6,0,298
50,0.08,17,0,40,6,0,2575
50,1.0,9,0,49,6,1,3688
70,0.49,1,0,38,8,0,1287
72,0.23,7,0,25,6,0,1296
50,0.01,17,0,74,11,1,983
62,0.0082191780821917,6,0,63,6,1,680
50,0.04,1,1,53,7,0,15
50,0.34,6,0,41,6,0,1601
54,1.0,5,0,29,6,0,86
58,0.54,4,0,47,11,1,3866
50,0.03,1,1,42,4,1,7259
60,0.68,6,0,27,4,1,1313
90,0.28,18,0,44,6,0,813
77,0.79,0,0,50,7,1,9307
57,0.76,7,0,30,6,0,51
72,0.24,5,0,29,5,1,32
50,0.08,2,0,66,6,0,1313
76,0.62,10,0,32,9,1,1408
76,0.15,3,0,25,5,1,42
50,0.2,3,1,58,5,0,81
72,0.5,7,0,27,4,0,15
50,0.08,1,1,62,6,0,566
50,0.04,7,0,47,10,0,50
50,0.03,4,1,46,7,0,1326
58,0.71,8,0,31,5,1,219
50,0.63,16,0,54,6,0,3374
50,0.16,1,0,45,9,0,84
50,1.0,3,0,32,6,0,43
68,0.03,2,0,38,7,1,91
50,0.99,3,0,42,6,1,3744
50,0.89,14,0,53,8,1,230
50,1.0,9,0,72,6,1,1054
50,1.0,13,0,58,6,1,251
100,0.28,0,1,36,10,1,15725
100,0.23,15,0,22,5,0,12
50,0.74,1,1,45,8,0,3317
50,0.9,8,0,49,7,0,511
50,0.23,6,0,38,7,1,1408
54,0.25,5,0,44,4,1,18
50,1.0,7,0,63,4,1,151
50,0.66,16,0,41,5,1,126
132,0.2,4,0,24,4,1,3744
50,1.0,2,0,39,5,1,109
60,0.08,1,0,42,6,1,1594
50,0.3,2,1,56,15,1,14200
52,0.36,6,0,47,4,1,3075
50,1.0,7,0,40,4,1,3504
50,0.03,0,1,81,4,1,4348
50,0.84,2,0,41,6,0,33
50,0.37,15,0,43,5,0,609
50,1.0,6,0,30,7,1,91
80,0.25,3,1,44,11,0,182
50,1.0,5,1,40,5,0,657
50,0.25,14,0,29,5,0,3095
72,0.35,12,0,25,4,1,169
90,0.58,0,0,38,9,1,67
50,0.18,3,1,41,4,0,303
50,0.06,0,1,72,7,0,458
65,0.01,1,0,36,6,0,1230
57,1.0,19,0,38,6,0,18
68,1.0,15,0,80,7,1,196
64,0.12,2,1,32,7,0,912
95,0.85,9,0,22,7,0,91
118,0.18,12,0,23,7,1,4762
76,0.74,10,0,42,4,1,27000
69,0.62,8,0,49,6,0,41
50,0.55,9,0,38,5,1,30
63,0.64,15,0,36,6,0,38
50,1.0,12,0,54,9,1,176
50,1.0,4,0,66,5,1,4762
50,0.18,1,0,52,7,0,185
54,0.84,10,0,28,10,1,670
63,0.21,3,1,65,4,0,1541
72,0.36,1,1,39,7,1,1403
119,0.27,5,0,31,6,0,3317
50,0.53,10,0,71,4,1,3317
50,1.0,3,0,45,4,1,133
54,0.28,9,0,31,7,1,56
57,0.93,5,0,33,7,0,1006
64,0.0027322404371584,6,0,47,7,0,8549
50,1.0,17,0,28,7,1,1191
68,0.27,4,0,40,11,1,8455
52,1.0,11,0,52,5,0,101
50,0.01,0,1,57,7,0,1287
76,1.0,5,0,31,4,1,3866
70,0.87,1,1,34,4,1,495
80,0.08,1,1,33,5,0,8549
50,0.12,10,0,57,6,0,5433
70,0.24,12,0,53,5,0,7187
60,0.66,8,0,34,6,0,64
50,0.49,19,0,34,7,1,174
106,0.16,15,1,62,10,0,142
140,0.13,1,0,47,9,0,237
50,1.0,2,0,36,4,1,1165
50,1.0,9,1,49,7,1,3317
50,0.08,9,0,58,7,1,4253
76,0.95,11,0,29,7,1,3963
60,0.58,0,1,58,7,1,5460
50,0.43,5,1,54,10,1,1693
50,0.08,7,0,55,4,0,4128
50,1.0,5,1,54,12,0,21
57,1.0,4,0,76,7,1,1182
50,0.95,4,0,53,7,1,4128
50,1.0,14,0,42,4,1,3688
50,0.31,3,1,46,7,0,428
100,0.03,13,0,29,7,1,4116
50,0.13,1,1,45,4,1,25
50,0.59,10,0,51,6,0,221
50,0.49,12,0,70,11,1,4059
77,0.04,2,0,58,5,0,1541
50,0.6,4,0,55,5,0,101
90,0.46,14,0,23,8,1,1052
50,1.0,10,0,40,6,0,747
54,0.3,11,0,29,4,0,831
76,0.08,6,0,33,5,1,280
50,0.75,2,1,76,7,1,41
50,0.94,7,0,52,5,0,679
50,0.15,0,1,73,8,1,102
50,0.06,9,0,56,6,0,209
50,1.0,15,0,63,6,0,91
95,0.08,5,0,23,5,1,3963
50,1.0,12,0,55,10,0,58
53,0.55,9,0,62,4,1,5449
90,0.05,0,1,51,5,1,27000
50,0.38,1,0,38,5,0,298
50,1.0,5,0,33,5,0,15
60,0.03,0,1,58,4,0,883
50,0.16,9,0,42,5,0,354
50,1.0,12,0,60,4,0,10
50,0.04,1,1,74,4,1,137
68,0.15,2,0,54,6,1,34
140,1.0,13,1,63,10,0,4762
90,0.0027397260273972,14,0,22,5,0,598
51,1.0,2,0,30,9,1,2472
90,0.35,8,0,27,7,1,741
50,0.69,6,0,62,4,1,2885
95,0.52,9,0,34,5,1,801
72,0.18,10,0,30,7,1,4116
52,0.8,12,0,36,10,1,1395
50,0.08,5,0,80,6,1,399
50,0.46,5,1,60,9,1,66
50,1.0,5,0,54,7,0,155
60,1.0,5,0,31,6,1,2710
50,0.69,2,0,44,5,1,43
50,0.87,1,1,46,11,0,16533
85,1.0,6,0,56,9,1,1313
60,0.27,1,0,25,6,0,196
68,0.65,3,1,37,6,1,283
50,0.52,10,0,49,6,0,8
60,0.49,8,0,29,6,1,1408
50,0.21,1,1,52,4,0,98
60,0.63,14,0,35,7,1,92
56,1.0,2,0,49,5,1,1287
50,1.0,7,0,37,6,0,56
50,1.0,4,0,52,4,1,224
50,0.45,7,1,40,11,1,87
50,1.0,3,0,81,5,1,1535
62,0.23,19,0,45,5,0,43
50,0.46,17,0,52,4,1,111
60,0.1,4,0,28,6,1,419
50,0.12,1,1,49,8,0,27
50,0.71,2,1,36,8,0,186
50,1.0,17,1,37,5,0,101
50,0.8,1,1,53,7,0,389
55,0.08,0,1,35,8,0,342
50,0.45,14,0,36,8,1,5449
50,1.0,11,0,37,6,1,1182
50,1.0,2,0,38,6,1,182
95,0.06,11,0,30,6,1,461
100,0.4,6,0,38,6,1,936
50,1.0,13,0,57,6,1,44
50,1.0,8,0,47,7,1,837
50,0.16,1,1,66,5,1,91
50,0.04,0,0,55,4,1,1165
50,0.56,7,0,59,5,1,4128
51,0.1,2,1,32,10,1,17140
50,0.75,0,0,52,7,0,461
60,0.15,3,0,39,4,1,203
50,1.0,8,0,50,6,0,63
50,1.0,5,0,77,6,1,4762
53,0.83,2,1,40,4,1,2051
50,0.33,0,1,40,8,0,3385
100,0.07,12,0,40,7,1,8549
68,1.0,14,0,35,7,1,675
57,0.13,9,0,32,5,0,56
50,0.81,7,0,40,7,0,443
80,0.7,4,1,29,4,1,1704
50,1.0,3,0,36,6,0,2715
50,0.41,7,0,31,7,0,1329
50,0.87,5,1,57,4,1,1002
55,0.26,6,0,38,6,1,129
50,1.0,16,0,40,9,0,32
85,0.08,0,0,27,6,0,558
80,0.27,14,0,35,7,1,51
50,0.14,7,0,51,5,1,357
57,0.08,0,0,38,5,0,3862
50,1.0,4,0,43,5,1,3744
75,0.95,1,1,72,10,1,7
53,0.61,2,0,38,9,0,204
50,0.94,14,0,64,6,0,9
85,1.0,14,0,36,10,1,149
57,0.58,15,0,34,5,0,282
50,1.0,10,0,58,7,1,1313
57,1.0,7,0,30,6,0,95
50,0.24,11,0,60,8,0,108
80,0.08,2,0,25,6,1,208
95,0.06,15,0,26,7,1,1205
50,0.0054794520547945,20,0,45,12,0,112
78,0.37,5,1,41,5,0,3301
50,1.0,18,0,49,9,1,160
53,0.82,9,0,50,6,1,30
85,0.08,14,0,26,7,1,562
50,0.62,3,0,43,7,0,64
50,0.08,7,0,57,4,0,97
50,0.13,4,1,45,5,1,181
50,0.04,10,0,40,8,0,754
60,0.04,0,0,44,12,0,4762
72,0.08,8,0,28,5,1,3866
50,1.0,21,0,82,7,1,133
50,0.71,13,0,43,7,1,32
95,0.87,2,1,43,7,1,495
50,0.56,22,0,61,6,0,238
50,0.08,11,0,45,6,1,217
50,0.47,2,0,48,7,0,1228
100,0.04,0,0,27,5,1,3301
50,0.5,11,0,50,4,1,2906
50,0.8,1,0,43,5,0,383
50,0.21,2,1,50,8,0,126
50,0.12,6,0,72,5,1,358
50,1.0,6,0,56,6,1,613
65,1.0,15,0,44,6,1,473
68,0.08,7,0,54,4,1,1448
50,0.56,1,1,77,5,1,4792
50,0.07,17,0,43,7,0,238
80,0.28,4,1,23,6,1,4456
50,1.0,2,0,54,5,1,745
68,0.09,4,0,22,5,1,192
50,0.08,10,0,42,7,1,73
50,0.56,6,0,40,6,0,747
95,1.0,10,0,23,5,1,261
106,1.0,8,0,39,6,1,1314
51,1.0,50,0,50,7,1,1079
50,0.4,3,1,36,10,1,566
59,0.31,0,0,32,6,0,404
125,1.0,14,0,24,6,0,91
50,0.12,13,0,38,4,1,473
90,1.0,15,0,22,9,1,102
50,1.0,2,1,72,6,1,399
85,1.0,8,0,35,6,0,3744
67,0.18,5,1,53,8,0,147
50,1.0,12,0,72,4,1,355
68,0.29,3,1,32,7,0,2983
50,1.0,3,0,69,4,1,1329
72,0.34,10,0,32,5,0,2007
50,1.0,6,0,79,6,1,1054
112,0.14,3,0,25,6,0,1054
95,0.5,3,0,27,5,0,1882
50,1.0,16,0,72,7,1,1601
50,0.89,0,1,73,8,1,5936
50,0.6,10,0,60,6,0,34
95,0.21,8,0,57,5,1,27000
54,0.08,15,0,42,6,0,6736
50,0.0027397260273972,12,0,55,8,0,461
80,0.08,1,1,24,9,1,860
50,0.01,2,0,44,6,0,614
53,0.12,3,1,34,5,1,167
50,0.47,1,1,39,7,1,4348
50,0.3,2,1,52,4,1,358
50,1.0,11,0,61,8,0,13
50,0.29,0,1,60,4,0,306
60,0.25,8,0,35,4,1,1326
50,1.0,12,0,52,4,1,824
50,1.0,17,0,54,4,1,3258
67,1.0,12,0,34,5,0,3688
90,0.68,13,0,29,4,0,308
95,1.0,20,0,51,4,1,28
50,0.19,9,0,36,6,0,1217
57,0.03,0,1,29,7,0,91
50,0.03,3,1,46,4,0,29
54,0.61,3,1,37,4,1,3699
50,1.0,8,0,47,7,0,27
50,0.75,12,0,47,6,0,342
50,0.23,7,0,61,5,0,11
51,1.0,10,0,31,4,1,300
64,0.31,12,0,26,9,1,13
50,0.06,0,0,50,5,1,105
50,1.0,16,1,40,8,1,983
50,1.0,5,0,68,11,0,25
80,0.5,16,0,51,6,0,782
80,0.07,3,1,23,5,1,5106
62,0.49,10,0,44,6,0,3963
85,0.05,11,0,21,7,1,315
64,1.0,5,0,56,5,0,522
57,0.27,5,0,33,7,1,84
76,0.07,12,0,33,6,0,893
90,0.97,11,0,22,5,1,1326
57,0.08,0,1,47,15,1,27000
72,0.03,1,1,30,6,0,1497
80,0.96,2,0,28,5,1,3317
72,0.88,0,1,25,7,1,9307
57,0.28,3,1,30,7,0,240
50,1.0,8,0,54,6,0,258
50,0.12,3,1,37,7,0,1410
50,0.04,0,0,55,6,1,41
54,0.71,2,1,45,7,0,27000
54,0.14,14,0,29,5,0,155
50,0.5,7,0,62,4,0,78
51,1.0,15,0,30,7,0,563
100,0.47,5,0,21,4,1,1871
60,0.02,1,0,36,7,1,92
80,0.78,1,0,26,6,0,406
64,0.08,1,0,35,8,1,962
56,0.33,6,1,40,7,1,1767
71,0.52,10,0,66,9,0,1314
76,0.12,10,0,26,4,1,2399
50,0.08,19,0,54,7,1,94
50,0.01,10,0,62,7,1,61
50,0.97,3,0,43,6,0,20
90,0.4,19,0,25,11,1,188
50,0.74,3,1,51,11,0,135
50,0.51,4,0,38,7,0,1309
50,0.13,12,0,43,6,1,98
72,0.08,12,0,26,4,1,276
50,0.49,4,0,55,7,0,15
50,0.02,10,0,52,8,0,949
52,0.39,12,0,33,7,1,3339
50,0.72,3,1,49,6,0,8549
68,0.8,7,0,29,7,1,824
50,0.32,0,0,49,4,1,270
50,0.08,10,0,42,9,1,100
50,1.0,12,0,40,8,0,226
95,0.56,12,0,37,7,0,1054
50,0.08,13,0,33,9,1,58
50,1.0,4,0,72,7,1,41
50,0.86,5,0,63,7,0,76
50,0.01,4,0,45,6,0,369
50,0.2,7,0,57,4,1,3301
58,1.0,13,0,56,6,0,43
57,0.07,9,0,29,5,0,64
50,1.0,6,0,36,7,1,776
50,1.0,4,0,57,7,1,57
54,1.0,16,0,32,7,1,353
95,0.04,10,0,25,4,1,10068
50,1.0,13,0,54,5,1,388
50,0.41,9,0,46,6,0,180
50,0.69,0,1,48,8,0,6913
68,0.53,15,0,36,8,1,570
50,1.0,12,0,44,8,0,71
50,0.61,1,1,48,7,1,86
50,0.06,11,0,61,6,0,97
50,0.23,1,1,54,11,0,492
54,0.46,8,0,38,6,1,3490
50,1.0,13,0,50,5,1,358
54,0.06,16,0,43,5,1,745
50,1.0,7,0,52,6,0,141
50,0.83,9,0,47,9,1,14
50,0.05,0,1,44,11,0,303
50,0.75,7,0,39,10,0,18
53,0.74,10,0,41,6,1,51
68,0.76,19,0,29,13,1,247
50,1.0,16,0,67,10,1,122
64,0.92,1,1,36,8,0,211
50,1.0,8,0,51,5,0,1601
50,1.0,4,0,69,5,0,136
67,1.0,3,0,33,5,0,27000
80,0.49,3,1,23,6,1,111
64,1.0,14,0,26,7,1,55
50,0.28,3,1,50,8,0,252
50,0.63,4,1,43,10,0,56
100,0.15,7,1,28,6,1,745
64,0.76,1,1,30,4,0,1370
50,0.2,0,0,65,7,0,229
