ClaimNb,Exposure,VehPower,VehAge,DrivAge,BonusMalus,Density
0,0.59,8,15,51,50,1601
0,0.83,4,6,54,50,1314
0,0.08,6,12,31,90,68
0,0.22,8,0,37,50,6485
0,0.62,9,6,53,58,824
0,0.33,6,8,34,51,186
0,0.07,8,17,31,51,145
0,0.22,8,12,54,95,4116
0,1.0,6,3,60,50,185
0,0.49,9,9,84,50,133
0,0.46,5,1,39,72,3233
0,0.24,11,11,34,57,3317
0,0.66,6,4,27,85,109
0,1.0,7,12,59,50,229
0,0.1,6,2,26,73,1123
0,0.15,7,1,32,64,721
0,0.29,4,13,22,90,636
0,1.0,4,16,52,50,24
0,0.2,4,10,44,50,269
0,0.14,7,1,44,50,1055
0,0.41,14,19,33,55,376
0,0.67,7,16,67,50,51
0,0.03,4,2,55,50,62
0,0.08,4,13,54,59,675
0,0.5,8,12,30,77,67
0,0.08,7,13,43,50,511
0,0.21,4,7,39,80,27000
0,1.0,6,14,51,50,185
0,1.0,6,11,38,50,48
0,0.05,4,1,62,50,286
0,0.28,4,13,51,50,108
0,0.15,5,0,73,50,91
0,1.0,7,1,32,63,5449
0,0.71,5,5,31,51,6912
0,0.93,7,9,60,50,1323
0,0.33,5,9,53,50,122
0,0.08,5,4,37,50,1271
0,1.0,7,3,35,73,1054
0,1.0,4,12,45,64,4116
0,0.13,6,5,27,76,5877
0,1.0,5,1,66,50,67
0,0.66,6,14,23,76,178
0,0.7,7,1,52,50,53
0,0.08,6,1,46,50,3200
0,0.12,4,1,51,50,134
0,0.2,6,9,21,100,473
0,0.17,7,3,23,80,549
0,0.4,10,8,46,50,1704
0,1.0,7,13,79,50,235
0,0.08,6,9,44,100,217
0,0.11,4,13,25,68,96
0,0.71,11,3,57,50,1370
0,0.03,5,3,47,50,610
0,0.08,5,0,61,50,132
0,0.49,7,10,71,50,51
0,1.0,5,2,48,50,856
0,1.0,4,12,38,50,149
0,1.0,5,10,33,50,23
0,0.03,11,0,30,100,17140
0,0.28,7,1,63,50,111
0,1.0,6,1,80,50,647
0,0.07,4,0,53,50,4427
0,0.17,8,0,45,72,1425
0,1.0,5,3,48,50,155
0,0.12,4,3,47,50,417
0,0.03,8,0,60,50,1600
0,0.08,6,4,39,62,677
0,0.74,4,13,40,50,14
0,0.87,5,2,25,72,3430
0,0.62,6,1,39,50,567
0,0.16,5,0,41,50,1482
0,0.61,4,2,53,50,4456
0,0.9,4,6,32,58,83
0,0.45,10,7,41,50,318
0,0.08,6,13,35,80,76
0,0.61,4,11,61,50,227
0,0.32,4,13,31,72,16
0,0.38,5,8,31,95,750
0,0.91,12,4,52,50,211
0,1.0,7,15,77,50,50
0,1.0,4,10,50,50,1943
0,0.44,4,9,29,95,8549
0,1.0,6,4,74,50,473
0,1.0,6,11,31,68,90
0,1.0,6,5,51,50,75
0,0.08,7,7,34,80,1408
0,0.05,4,4,24,100,604
0,0.8,6,5,57,50,132
0,0.32,5,6,41,50,238
0,0.58,4,4,36,72,904
0,0.08,5,12,43,118,32
0,0.6,7,5,80,50,175
0,0.95,9,14,29,61,65
0,0.12,8,2,64,63,566
0,0.54,4,1,23,85,59
0,0.29,6,4,26,85,3317
0,0.08,5,11,60,72,32
0,0.21,4,0,73,50,214
0,1.0,5,4,75,50,1501
0,0.13,5,12,59,50,14
0,1.0,7,1,40,50,399
0,0.12,5,6,55,50,113
0,0.22,4,19,53,50,8549
0,0.08,5,1,30,85,70
0,0.91,6,2,51,50,3274
0,0.85,9,4,52,50,57
0,0.66,7,23,25,90,59
0,1.0,5,6,37,54,247
0,0.91,8,19,31,57,2379
0,1.0,7,15,57,80,5449
0,0.24,5,6,30,68,741
0,0.08,7,5,41,72,7187
0,0.49,10,3,36,59,721
0,0.1,4,2,36,64,106
0,1.0,5,12,46,50,72
0,1.0,6,1,66,50,1601
0,0.5,5,1,35,60,1541
0,0.37,5,2,54,50,159
0,0.58,4,10,39,50,3301
0,0.98,5,13,33,51,114
0,0.65,8,7,53,50,139
1,1.0,7,9,70,50,13
0,1.0,5,2,68,50,186
0,1.0,5,6,28,60,3688
0,0.54,12,10,44,50,13
0,0.71,8,7,49,50,229
0,0.43,5,7,53,50,22
0,0.08,7,0,31,60,1699
0,1.0,9,5,52,50,158
0,0.61,7,1,64,50,1699
0,0.8,5,5,58,50,3599
1,1.0,7,16,50,50,87
0,0.5,7,4,58,50,6681
0,0.33,6,12,61,50,108
0,0.5,14,8,32,85,4762
0,0.27,9,10,19,95,5389
0,0.42,7,11,64,50,17140
0,0.12,10,1,59,50,3301
0,1.0,12,2,64,50,473
0,0.87,4,2,44,50,1232
0,0.24,4,21,41,50,57
0,1.0,5,2,32,50,1526
1,0.42,7,9,72,50,30
0,0.17,7,1,27,64,44
0,0.48,6,11,67,50,23
0,0.49,5,14,62,50,27000
0,0.38,5,1,56,50,17
0,1.0,9,10,41,50,461
0,0.22,5,0,45,50,116
0,0.23,6,9,32,77,3184
0,0.47,5,9,57,50,1719
0,1.0,9,30,48,50,44
0,0.5,5,12,51,50,23
0,0.87,8,11,37,67,18
0,0.01,10,2,43,50,570
0,0.28,4,1,65,50,4128
2,1.0,4,7,82,69,1943
0,0.93,8,1,54,50,306
0,0.33,6,4,32,80,182
0,1.0,8,20,53,50,10
0,0.87,5,14,36,60,4128
0,1.0,4,9,48,50,2620
0,0.49,10,10,44,50,54
0,0.82,6,4,31,51,173
0,0.46,4,6,27,60,48
0,1.0,10,9,53,50,405
0,0.28,6,4,31,85,27000
0,0.23,5,15,71,50,1974
0,0.83,6,9,38,50,3021
0,0.91,4,2,64,50,81
0,0.58,11,14,46,50,139
0,0.01,7,7,44,50,65
0,0.8,5,4,81,50,13520
1,1.0,4,16,67,50,14
0,0.05,6,7,52,50,3744
0,0.52,6,2,49,50,43
0,0.89,7,4,48,50,354
0,1.0,7,5,72,50,140
0,0.33,8,10,56,50,4116
0,0.24,7,12,46,50,127
0,0.57,7,8,30,72,18
0,0.9,6,0,65,50,52
0,0.87,5,4,68,50,413
0,0.84,4,10,50,50,3946
0,1.0,7,9,47,54,405
0,0.08,9,8,28,72,1403
0,1.0,7,9,29,76,5433
0,1.0,7,11,22,95,2415
0,0.21,4,16,31,80,163
1,1.0,4,7,80,55,3021
0,0.01,7,0,48,80,2925
1,1.0,4,5,28,63,3866
0,0.17,7,6,42,50,178
0,1.0,7,4,60,50,57
0,0.4,5,3,86,50,27000
0,0.36,4,2,30,80,481
0,0.56,5,6,24,85,2252
0,0.45,4,1,44,50,1262
0,0.45,6,4,35,76,6
0,1.0,4,15,53,50,37
0,0.66,6,15,41,51,881
0,0.19,7,21,58,50,286
0,1.0,6,17,39,59,238
0,0.59,5,0,65,50,44
0,0.75,5,8,28,60,121
0,0.38,7,1,24,95,27000
0,0.32,4,2,22,72,73
0,0.27,4,0,28,95,192
0,0.2,7,11,53,60,303
0,0.8,8,0,58,50,1767
1,0.95,7,10,24,125,3317
0,0.24,6,30,40,50,96
0,0.81,8,2,49,50,235
0,0.46,4,3,43,50,4685
0,1.0,5,18,75,50,478
0,0.23,7,3,31,68,3317
0,0.15,6,5,40,50,21
0,0.49,6,12,32,51,679
0,0.3,4,10,25,72,923
0,0.46,7,7,48,50,5449
0,0.07,10,3,39,50,2426
0,0.29,13,3,41,50,1313
0,0.98,8,16,44,50,557
0,0.94,4,11,27,132,40
0,0.52,6,5,30,80,16
0,0.28,10,5,60,50,2311
0,0.08,4,7,36,80,1309
0,0.08,5,1,51,50,1882
0,0.21,6,10,27,72,610
0,0.6,7,0,47,50,543
0,0.61,4,4,76,50,27000
0,0.37,6,8,40,50,4116
0,0.92,6,11,31,51,9307
0,1.0,7,14,63,50,129
0,1.0,6,9,35,54,3744
0,0.96,4,1,55,50,109
0,0.45,7,1,28,90,133
0,0.26,4,2,56,50,257
0,0.69,7,1,60,50,60
0,0.08,5,2,40,68,1217
0,0.35,7,5,31,62,405
0,0.12,5,2,53,50,1103
0,0.07,5,3,31,60,5460
0,0.13,6,9,35,50,3430
0,0.47,4,5,29,68,377
0,0.22,6,1,23,76,58
0,0.16,5,12,32,57,1054
0,1.0,7,4,46,57,295
0,1.0,5,13,35,50,2575
0,0.43,10,13,19,100,232
0,0.33,9,18,57,50,1182
0,0.46,6,9,32,54,2399
0,1.0,7,12,40,50,81
0,1.0,6,7,25,95,1753
0,0.67,4,2,60,72,4685
0,0.07,6,4,87,58,48
0,0.06,8,1,58,50,241
0,1.0,6,2,36,50,2446
0,1.0,6,5,25,64,1600
0,1.0,4,3,39,50,298
0,0.45,7,0,53,50,24
0,0.8,6,3,55,50,194
0,0.03,6,1,26,95,48
0,0.66,6,8,34,50,1054
1,0.02,7,3,53,50,3
0,0.11,4,0,41,50,1867
0,0.99,6,6,41,50,613
0,0.91,7,1,30,57,7259
0,0.75,10,0,39,50,2575
0,0.08,5,4,37,50,10477
0,0.12,4,0,48,50,51
0,1.0,10,12,58,50,3866
0,0.41,9,14,24,90,127
0,0.22,9,15,37,60,317
0,0.58,7,1,41,50,104
0,0.17,6,3,78,100,9307
0,0.83,5,9,27,64,280
0,0.04,11,1,66,50,15703
0,1.0,7,8,66,50,3317
0,0.09,6,14,72,50,3866
0,0.45,4,9,57,50,721
0,0.5,5,1,38,80,3317
0,0.72,10,2,74,50,1662
0,1.0,5,3,68,50,355
1,0.95,11,13,53,50,8549
0,0.45,12,1,37,50,27000
0,0.08,7,4,42,50,4059
0,1.0,6,9,36,50,21
0,0.45,5,4,55,54,1326
0,0.01,13,2,60,50,4087
0,0.98,9,9,45,61,625
0,0.29,8,15,33,50,58
0,0.46,6,6,41,80,2365
0,0.78,4,2,43,50,89
0,0.28,6,2,51,50,2648
0,1.0,6,1,37,50,229
0,0.28,10,1,27,72,368
0,0.19,9,2,53,50,5628
0,1.0,12,7,39,50,77
0,0.2,8,5,59,50,73
0,0.4,8,0,46,50,3301
0,0.26,6,2,51,50,323
0,0.06,6,0,34,50,60
0,0.67,6,7,31,50,82
1,0.62,10,3,51,50,6729
0,1.0,5,6,55,50,298
0,0.23,10,4,36,85,109
0,0.01,7,10,26,85,856
0,0.67,4,12,33,51,2715
0,0.11,7,0,56,50,70
0,0.47,4,5,35,51,388
0,1.0,4,2,53,50,3386
0,0.24,5,1,52,55,134
0,0.24,9,15,32,64,3866
0,0.1,5,11,60,50,90
0,0.26,9,0,54,50,306
0,1.0,4,7,44,50,394
0,0.81,5,4,26,76,283
0,1.0,5,6,58,50,120
0,0.74,5,2,52,50,1313
0,0.54,4,3,47,50,3963
0,0.08,5,5,60,68,3744
0,1.0,6,9,50,50,50
0,1.0,4,19,57,50,24
0,0.44,6,3,55,50,57
0,1.0,5,11,60,50,1127
0,0.29,8,1,33,62,103
0,0.31,5,3,43,50,96
0,0.74,4,4,32,72,4348
0,1.0,6,4,33,54,211
0,0.08,5,15,40,72,677
0,1.0,4,22,49,50,399
0,1.0,6,9,71,50,116
0,0.9,4,4,47,50,162
1,0.46,6,5,47,70,1021
0,1.0,5,10,43,50,354
0,0.07,7,3,56,50,657
0,0.63,7,6,31,106,3744
0,0.21,11,2,53,50,595
0,1.0,4,8,35,56,17
1,0.84,6,7,42,56,856
1,0.91,5,4,37,50,111
0,1.0,4,27,65,50,1601
0,0.06,5,0,34,64,392
0,0.54,4,2,62,50,237
0,0.04,5,1,37,64,2521
0,0.45,5,6,43,50,721
0,0.98,4,6,21,50,193
0,0.32,5,2,72,50,133
0,0.08,5,8,27,68,1127
0,0.45,5,6,30,85,2365
0,0.19,6,0,35,50,48
0,1.0,8,11,64,50,243
0,0.36,6,1,35,50,219
0,0.9,7,9,55,76,18
0,0.53,5,12,36,50,35
0,1.0,6,15,70,50,42
0,0.41,8,1,38,68,2252
0,1.0,5,10,33,60,1287
0,0.2,7,18,32,80,232
0,0.29,5,8,55,50,782
0,0.21,5,0,29,67,18229
0,0.08,6,22,20,100,856
0,0.41,8,18,52,55,2715
0,0.16,5,1,38,50,577
0,0.97,10,6,49,52,649
0,0.2,4,8,47,50,399
0,0.13,7,15,32,50,22
0,0.08,9,15,30,60,3541
0,0.48,4,1,25,80,2792
0,0.35,4,7,61,50,380
0,0.03,4,1,54,50,1329
0,0.96,5,3,64,50,1101
0,1.0,4,11,32,51,5449
0,1.0,5,4,91,50,182
0,0.72,7,5,33,57,84
0,0.83,5,17,45,50,125
0,0.45,7,1,25,85,677
0,0.65,11,31,84,50,222
0,1.0,7,1,71,50,490
0,0.22,7,10,57,50,102
0,0.41,6,6,22,80,1579
0,0.23,7,3,31,57,64
0,0.83,10,1,46,50,27000
0,0.99,4,0,53,50,103
0,0.99,9,0,38,50,125
0,1.0,6,16,54,50,194
0,1.0,10,8,58,50,1629
1,0.22,4,13,26,95,1403
0,0.0054794520547945,8,0,47,50,1488
0,1.0,4,6,40,50,149
0,1.0,4,3,44,50,178
0,1.0,9,4,32,50,89
0,0.43,8,0,33,50,79
0,0.32,4,14,24,80,1054
0,0.39,6,11,41,54,49
0,0.8,4,2,36,76,634
0,1.0,5,6,42,50,297
0,0.13,5,3,34,72,4128
1,0.62,7,0,47,51,1662
0,0.3,7,10,31,95,27000
0,0.21,15,1,35,55,5831
0,1.0,7,5,44,54,3173
0,1.0,6,1,43,50,1064
0,0.27,4,20,22,100,30
0,0.35,10,2,34,90,63
0,0.23,6,13,55,50,729
0,0.1,8,0,65,50,14
0,1.0,4,13,47,50,76
0,0.08,6,11,27,64,190
0,0.36,4,15,24,76,5877
0,0.19,7,8,43,50,983
1,0.75,4,5,54,50,443
0,0.5,11,17,35,68,57
0,0.06,7,5,30,54,458
0,0.08,5,14,34,60,4059
0,1.0,7,1,54,50,72
0,0.24,4,14,46,50,12
0,1.0,4,10,33,51,1237
0,0.22,6,14,35,52,489
0,0.74,7,6,45,51,3173
0,0.45,4,2,68,68,141
0,0.5,11,12,36,100,1314
0,0.05,8,0,40,50,27000
0,0.08,4,3,52,54,1313
0,1.0,10,9,63,50,3430
0,1.0,7,1,40,50,29
0,1.0,7,3,42,50,872
0,1.0,5,14,39,50,851
0,0.35,7,7,38,50,309
0,1.0,10,7,40,50,741
0,0.0027397260273972,7,12,82,50,4128
0,1.0,5,12,56,57,121
0,0.24,11,1,28,57,461
0,0.71,8,1,54,50,218
0,0.5,4,2,29,54,65
0,0.5,7,6,49,50,3628
0,0.69,7,18,42,50,1907
0,0.5,4,17,21,90,568
0,0.96,4,20,35,54,467
0,0.14,6,9,36,54,26
0,0.18,6,3,54,50,244
0,0.12,7,1,40,50,4220
0,0.08,7,13,40,51,384
0,0.12,6,6,38,68,754
0,1.0,6,11,57,50,182
0,0.35,5,4,58,50,153
0,0.2,9,3,44,50,688
0,1.0,15,4,46,50,27000
0,0.24,10,3,55,50,37
0,0.75,5,2,78,50,405
0,1.0,7,14,58,50,25
0,1.0,6,7,33,50,73
0,0.02,5,4,50,50,168
0,0.36,6,3,44,50,8455
0,0.79,7,12,40,68,170
0,0.44,7,15,60,50,36
0,1.0,5,6,29,50,863
0,0.12,7,17,27,90,1943
0,0.17,5,15,39,54,528
0,0.08,7,14,32,54,34
0,1.0,9,2,46,50,881
0,0.32,10,10,26,76,132
1,0.47,9,10,64,58,3430
0,0.49,7,0,39,50,55
0,0.12,7,0,50,50,57
0,0.52,7,3,47,50,930
0,1.0,6,12,50,50,399
0,0.1,4,0,25,100,57
0,0.52,11,6,29,72,3744
0,0.02,7,6,76,50,48
0,0.25,6,9,58,50,14
0,0.33,11,7,49,50,613
0,0.79,4,1,39,95,2498
0,0.5,7,3,31,68,10
0,1.0,5,6,57,57,30
0,1.0,4,11,19,118,1332
0,0.35,8,0,49,50,10155
0,0.47,5,17,38,50,851
1,0.4,6,2,49,50,209
0,1.0,4,8,50,50,405
0,1.0,10,16,52,50,33
0,0.05,7,10,62,50,91
0,0.12,4,3,43,50,1700
0,0.32,5,20,46,50,298
0,1.0,10,1,46,58,64
0,0.74,8,1,51,50,2805
0,0.02,11,1,67,60,17
0,0.08,7,9,43,50,8455
0,0.98,5,5,59,50,1323
0,0.28,6,15,37,60,185
0,1.0,8,24,34,68,98
0,0.24,5,9,63,50,11
0,1.0,5,15,41,51,155
0,1.0,6,13,51,50,14
0,1.0,8,17,22,95,2258
1,1.0,4,14,48,50,138
0,0.41,8,0,45,52,817
0,1.0,9,4,78,50,282
0,0.16,8,9,27,95,1397
0,1.0,5,9,80,50,2733
0,0.16,7,9,30,68,3859
1,1.0,6,6,20,100,53
0,1.0,7,7,62,50,741
0,0.68,5,4,46,50,88
0,1.0,6,6,70,50,43
0,0.72,7,1,47,50,41
0,0.99,7,4,36,50,369
0,0.45,7,2,41,95,7752
0,0.42,5,0,33,60,557
0,0.62,4,4,58,50,17
0,0.79,6,14,43,50,657
0,0.16,5,0,28,54,10068
0,0.74,6,2,36,50,81
0,0.1,7,0,57,59,66
0,0.35,7,4,69,50,187
0,1.0,5,2,29,64,930
0,1.0,5,12,69,50,155
0,0.03,10,9,29,80,16284
0,0.08,7,10,30,80,2044
0,0.95,7,4,47,50,124
0,0.12,7,2,48,50,3708
0,0.08,5,7,33,64,61
0,0.08,7,1,46,50,4762
0,0.08,6,3,51,50,20
0,0.08,9,12,51,50,76
0,0.08,7,4,32,64,2278
0,0.12,10,2,63,50,2399
0,1.0,7,3,57,50,537
0,1.0,4,9,43,51,2415
0,0.05,4,13,23,100,1232
0,0.23,6,1,33,85,138
0,0.48,9,16,57,50,109
0,1.0,10,8,61,50,586
1,0.96,7,8,33,100,29
0,0.08,6,4,23,85,72
0,0.3,7,15,46,50,20
0,0.08,9,10,42,50,100
0,0.18,5,11,40,50,172
0,0.28,10,13,65,50,3744
0,0.15,5,3,49,50,8
0,0.74,4,1,54,50,444
0,0.57,4,18,41,57,111
1,0.87,6,2,40,50,4762
1,1.0,4,4,39,58,158
0,0.24,6,4,48,50,935
0,0.08,6,6,42,50,1408
0,0.26,5,3,45,90,679
0,0.26,6,17,30,85,55
0,0.4,4,1,49,50,197
0,0.2,5,3,59,50,323
0,0.08,5,14,46,50,4059
0,0.02,8,15,62,50,15
0,0.11,6,3,29,60,419
0,0.46,5,5,47,75,15
0,0.1,7,12,33,90,388
0,0.08,4,8,55,54,121
0,0.04,7,3,50,50,229
0,0.06,4,0,52,50,1326
0,1.0,5,5,40,51,27000
0,1.0,8,9,50,52,747
0,0.46,5,5,26,100,720
0,0.87,6,15,56,50,3744
0,0.03,4,2,64,60,169
0,0.87,4,4,48,58,14
0,0.08,6,0,35,68,72
0,1.0,6,8,56,50,949
0,0.6,9,5,51,95,51
0,0.28,4,1,61,50,177
0,0.49,7,7,40,64,1064
0,0.58,6,4,41,50,91
0,1.0,6,8,64,50,17140
0,0.08,7,5,52,50,4128
0,1.0,6,13,64,50,19
0,0.21,7,5,41,50,3317
0,0.3,6,10,52,50,9817
0,0.49,6,14,45,50,34
0,1.0,6,4,36,57,1314
0,1.0,5,10,36,64,105
0,0.11,4,0,42,50,2884
0,1.0,5,12,35,68,416
0,0.53,7,3,51,50,747
0,0.03,5,1,50,90,104
0,1.0,6,15,37,64,144
1,0.45,5,2,57,90,1370
0,0.25,8,0,35,95,1399
0,1.0,5,10,31,50,613
0,0.75,8,16,59,50,33
0,0.49,8,16,25,100,85
0,0.22,11,9,47,50,567
0,0.25,7,10,54,50,70
0,0.09,4,0,60,68,675
0,1.0,7,3,75,50,856
0,0.75,6,6,28,54,704
1,0.87,9,10,32,54,1313
0,0.3,7,9,51,50,116
0,0.66,6,3,26,64,831
0,1.0,9,2,61,50,644
0,0.02,4,17,23,76,1943
0,1.0,6,7,77,66,25
0,0.18,6,14,33,64,7259
0,0.98,5,2,42,50,1296
0,1.0,5,7,51,62,29
0,0.78,6,9,28,51,13
0,0.08,6,7,44,50,572
0,0.32,5,5,41,51,620
0,1.0,4,12,53,50,13
0,1.0,7,8,35,50,22
0,0.98,7,10,34,50,1054
0,0.1,5,16,27,100,4116
0,0.08,7,9,21,85,398
1,0.1,5,1,54,50,95
0,0.26,7,6,53,85,458
0,0.22,7,2,40,140,1662
0,0.97,6,7,64,50,567
0,0.75,9,6,30,76,1284
0,1.0,6,5,55,50,2224
0,0.49,6,5,34,72,384
0,0.17,7,10,24,85,91
0,0.23,5,2,43,50,27
0,0.74,4,10,36,58,27000
0,1.0,6,4,49,50,93
0,0.08,4,14,60,50,134
0,0.69,5,8,21,106,56
0,0.36,4,1,71,50,60
0,0.74,7,2,47,50,40
0,0.14,8,1,43,50,142
0,0.24,4,13,44,50,2715
0,0.54,4,17,44,56,137
0,0.04,6,3,38,50,798
0,0.07,6,2,49,50,227
0,0.0027397260273972,5,1,48,50,3628
0,0.06,7,0,76,50,73
0,1.0,10,13,42,50,229
0,1.0,7,4,37,50,67
0,0.08,7,21,34,50,172
0,0.08,7,16,45,69,98
1,0.32,7,4,24,80,442
0,0.05,4,3,61,50,3293
0,0.45,4,10,86,50,23
0,0.4,6,17,24,95,23
1,1.0,10,6,36,50,65
0,1.0,7,16,35,50,9
0,0.68,5,10,29,68,259
0,0.46,7,3,72,50,683
0,1.0,7,11,41,50,52
0,0.41,7,16,60,50,155
0,0.76,7,12,28,57,1287
0,0.09,5,10,45,100,1871
0,0.22,8,17,35,68,43
0,0.77,6,9,35,50,779
0,0.28,5,1,28,60,9307
0,0.24,4,0,48,100,3430
0,1.0,12,19,30,71,1323
0,0.61,10,3,47,50,545
0,0.08,7,15,46,90,2715
0,0.29,6,4,25,80,68
0,0.08,7,10,47,50,452
0,1.0,7,7,56,50,904
0,0.46,7,19,41,50,1287
0,0.41,4,8,65,56,120
0,0.4,7,1,33,50,159
0,0.95,6,4,37,58,48
0,0.37,9,16,31,85,149
0,0.05,5,0,58,50,399
0,0.74,8,1,52,50,126
0,1.0,4,10,45,50,152
0,0.002739726,8,1,30,60,346
0,1.0,7,5,46,50,776
0,0.24,7,4,58,50,3317
0,0.09,9,3,43,59,2740
0,0.71,5,3,34,57,22669
0,1.0,5,2,73,50,227
0,0.85,6,4,34,50,128
0,0.91,11,10,38,50,4427
0,0.49,7,13,33,72,1326
0,0.44,6,8,36,95,4775
0,0.29,8,3,37,50,164
0,0.79,7,3,53,50,28
0,0.18,5,1,31,95,27000
0,0.2,8,3,31,50,188
0,0.33,8,2,54,50,726
0,0.75,5,1,45,50,1466
0,0.33,7,4,35,76,33
0,0.19,6,19,54,85,163
3,0.71,11,1,77,50,3317
0,0.71,7,15,55,50,112
0,0.75,4,5,53,50,625
0,1.0,7,7,49,50,192
0,0.06,7,6,31,52,212
0,0.78,4,3,57,50,176
0,0.27,9,1,71,50,140
0,0.73,4,17,29,90,11
0,0.03,7,18,56,50,32
0,0.29,5,3,23,76,27000
0,0.74,7,16,50,50,134
0,0.55,7,2,44,72,1421
0,0.14,6,2,35,71,79
0,1.0,6,7,47,100,41
0,0.41,4,0,50,60,796
0,0.0054794520547945,9,8,55,50,9307
0,0.53,12,3,44,50,1329
0,0.16,15,0,67,50,171
0,1.0,5,4,32,50,15
0,1.0,6,7,29,76,644
0,0.01,6,5,40,100,1313
0,0.75,11,5,37,82,27000
0,0.91,14,1,43,50,741
0,0.08,5,4,35,51,35
0,1.0,4,4,31,50,1443
0,0.6,6,3,38,54,8455
0,0.1,4,14,58,50,3386
0,0.01,7,7,30,64,106
0,0.23,7,0,44,68,1862
1,1.0,9,7,39,73,522
0,1.0,7,10,47,51,478
0,0.08,10,17,51,55,6736
0,0.75,15,8,40,50,209
0,0.24,10,6,29,51,29
0,0.22,6,2,55,50,1695
0,1.0,5,6,49,50,481
0,0.49,7,4,39,50,3317
0,0.4,7,6,28,64,18
0,0.08,9,31,28,60,1699
0,0.7,9,4,73,50,114
0,0.29,5,15,19,100,44
0,0.47,5,10,26,64,19
0,0.06,9,21,33,50,23
0,0.0082191780821917,4,1,79,50,3317
0,0.36,5,1,26,68,2674
0,0.5,4,10,37,50,821
0,1.0,7,11,67,55,109
0,0.15,10,12,39,50,930
0,1.0,7,13,33,50,1313
0,0.08,7,7,30,59,31
0,0.38,5,2,30,64,127
0,0.18,5,16,37,50,1313
0,0.2,9,5,72,50,14
0,0.49,9,21,28,68,7259
0,0.06,6,6,29,90,1394
0,1.0,4,15,43,50,104
0,1.0,7,10,31,60,1313
0,0.03,4,1,43,50,165
0,1.0,7,10,61,50,3744
0,0.24,6,6,34,57,2884
0,0.12,5,3,50,50,726
0,1.0,7,4,30,50,754
0,0.44,8,0,38,50,747
0,1.0,5,3,73,50,1943
0,0.45,6,3,31,76,50
0,0.16,4,1,68,50,345
0,0.81,5,0,53,50,182
0,0.16,7,5,33,72,634
0,0.08,6,9,29,95,3708
0,0.62,5,4,47,50,26
0,0.09,7,1,30,80,176
0,0.3,10,0,56,51,1974
0,1.0,7,5,37,50,745
0,0.96,7,1,28,95,520
0,0.83,10,7,52,50,1139
0,0.19,6,3,31,54,73
0,1.0,13,3,53,50,167
0,0.49,13,4,48,50,821
0,0.94,6,11,24,72,71
1,0.06,7,0,34,75,323
0,0.35,6,0,57,50,276
0,0.03,10,0,73,50,225
0,0.32,6,10,26,90,18
1,0.57,6,11,46,50,566
0,0.44,8,12,32,54,242
0,1.0,6,8,55,50,31
1,0.49,5,0,28,80,210
0,0.68,4,2,68,50,10477
0,1.0,6,11,23,80,11
0,0.75,7,10,36,50,54
0,0.16,5,10,40,63,283
1,0.35,9,6,27,60,213
0,0.24,7,2,50,50,10156
0,0.74,11,1,58,50,158
0,1.0,6,4,57,50,52
0,0.53,7,13,36,68,44
0,0.24,8,5,42,100,563
0,0.37,10,6,22,95,155
0,0.01,6,15,24,100,620
0,0.75,11,8,43,50,388
0,0.16,6,7,32,57,4116
0,0.06,5,1,36,60,2377
0,0.15,6,0,60,55,446
0,1.0,10,12,29,57,42
0,1.0,6,14,33,58,84
1,0.15,5,0,51,50,213
0,0.49,6,7,38,80,2620
0,0.41,6,12,34,64,92
0,0.75,6,6,40,50,453
0,0.51,6,5,30,57,1005
0,0.3,6,1,67,77,721
0,0.76,5,13,22,85,33
0,0.49,6,0,33,50,83
0,0.08,5,17,19,100,1326
0,1.0,7,14,54,50,431
0,0.52,5,13,22,90,3946
0,0.42,7,1,54,50,102
0,0.44,4,3,27,72,528
0,1.0,5,4,81,50,2733
0,0.76,6,11,41,50,824
1,0.43,4,14,43,50,824
0,1.0,7,5,75,51,165
0,0.08,9,13,23,80,3744
0,0.24,12,20,42,51,868
1,1.0,4,12,26,90,2740
0,0.64,11,1,63,50,1445
0,0.24,5,7,40,50,473
0,0.62,6,16,38,90,1064
0,0.35,7,4,49,50,473
0,0.3,5,0,30,76,27000
0,0.38,6,14,59,50,14
0,0.31,4,14,29,60,170
0,1.0,8,16,41,50,53
0,0.54,9,16,44,54,55
0,0.24,8,2,63,50,444
0,0.35,5,4,50,50,1328
0,0.16,5,3,43,50,298
0,0.19,6,1,75,50,10
0,0.22,5,21,49,50,851
0,1.0,4,12,33,50,3103
0,0.49,5,14,26,85,4762
0,0.16,7,12,42,64,1974
0,0.55,10,15,31,90,1326
0,0.75,11,13,51,50,126
0,1.0,7,5,47,50,405
0,0.08,6,6,33,82,269
0,1.0,7,4,69,50,23
0,0.1,6,13,67,50,3866
0,1.0,11,9,49,50,3688
0,1.0,6,12,50,50,1448
0,0.03,4,4,60,50,2498
0,0.72,7,19,71,50,125
0,0.52,7,5,56,50,634
0,0.07,4,0,43,56,23
0,0.31,9,16,28,95,2740
1,1.0,5,2,22,106,109
0,0.61,4,9,27,68,4496
0,0.16,4,11,59,50,721
0,0.7,5,8,43,50,657
0,0.74,10,7,41,50,1699
0,1.0,6,3,36,50,84
1,1.0,4,4,50,74,302
0,0.61,5,6,49,50,3724
0,0.31,5,1,33,80,27000
0,0.28,4,1,74,50,34
0,0.38,10,4,44,50,12
0,0.28,10,2,51,50,182
