,ClaimNb,Exposure,VehPower,VehAge,DrivAge,BonusMalus,Density
241339,1,1.0,7,2,63,76,382
241340,0,0.46,8,3,44,62,248
241341,0,0.76,4,2,35,50,820
241342,0,0.68,5,6,29,76,180
241343,0,0.5,5,0,48,50,3708
241344,0,0.08,7,16,54,50,93
241345,0,1.0,4,10,47,57,56
241346,0,0.32,5,4,33,80,116
241347,0,0.93,4,1,47,50,3317
241348,0,0.73,7,4,33,60,476
241349,0,1.0,7,15,20,50,139
241350,0,0.66,4,0,57,50,3317
241351,0,1.0,5,12,84,50,405
241352,0,0.37,8,3,73,50,393
241353,0,0.29,6,10,54,50,1313
241354,0,1.0,8,1,37,50,458
241355,0,1.0,5,2,44,50,383
241356,0,0.67,6,2,31,64,401
241357,0,0.87,7,10,33,100,95
241358,0,0.1,7,8,37,51,1422
241359,0,0.69,4,1,24,106,1381
241360,0,0.05,5,0,33,50,222
241361,0,0.45,5,11,56,95,405
241362,0,0.99,7,20,36,72,28
241363,0,0.83,4,0,32,68,124
241364,1,1.0,6,3,69,50,1328
241365,0,0.07,11,4,58,62,5177
241366,0,1.0,9,5,54,50,9307
241367,0,0.71,8,17,68,50,298
241368,0,1.0,7,12,48,50,270
241369,0,0.09,8,0,36,85,4998
241370,0,0.3,6,14,34,50,73
241371,0,0.45,10,5,29,95,2983
241372,0,1.0,4,15,31,50,106
241373,0,0.01,4,3,36,72,98
241374,0,0.5,7,14,54,64,1408
241375,0,0.49,5,16,34,60,11
241376,0,0.39,6,8,37,80,192
241377,0,0.16,9,9,56,50,3317
241378,0,0.28,5,5,62,50,83
241379,0,0.46,7,3,39,63,8549
241380,0,0.45,13,19,43,50,987
241381,0,0.18,6,8,42,68,208
241382,0,0.63,8,2,59,50,342
241383,1,0.75,5,2,43,50,478
241384,0,1.0,6,1,74,76,91
241385,0,1.0,6,5,36,50,620
241386,0,1.0,6,7,31,51,20
241387,0,0.74,4,5,68,50,1871
241388,0,0.5,4,10,28,72,1451
241389,0,1.0,5,4,40,50,416
241390,0,0.23,7,1,45,50,9307
241391,0,1.0,5,2,27,54,27
241392,0,0.05,8,1,56,50,29
241393,0,1.0,11,15,56,51,16052
241394,0,0.22,4,3,42,50,25
241395,0,0.62,12,3,39,71,1957
241396,0,0.73,5,1,34,50,660
241397,0,0.23,5,10,45,50,64
241398,0,0.01,7,8,30,90,3386
241399,0,1.0,6,16,52,50,405
241400,0,0.41,6,0,63,50,27000
241401,0,0.24,5,18,32,50,3301
241402,0,1.0,7,18,68,50,3744
241403,0,0.79,6,1,46,50,15
241404,0,1.0,5,5,59,50,229
241405,0,0.15,6,10,61,50,37
241406,0,0.46,4,5,47,50,3744
241407,0,0.17,7,3,54,50,554
241408,0,1.0,11,11,48,50,1054
241409,0,0.33,5,7,49,50,148
241410,0,0.33,6,2,55,50,27
241411,0,0.16,12,22,66,50,405
241412,0,0.12,7,8,32,100,34
241413,0,0.62,6,7,33,72,671
241414,0,0.25,7,21,26,90,1313
241415,0,0.16,7,17,45,50,1468
241416,0,0.8,6,11,57,50,1323
241417,2,0.99,5,3,56,50,3857
241418,0,0.17,6,10,33,80,15725
241419,0,0.6,4,1,27,60,132
241420,0,1.0,7,10,47,80,35
241421,0,0.75,7,2,40,50,208
241422,1,1.0,5,10,27,64,3504
241423,0,0.45,4,0,57,50,2580
241424,0,0.49,9,6,55,54,2703
241425,0,0.08,7,1,45,50,394
241426,0,1.0,5,2,48,50,83
241427,0,1.0,7,12,67,50,713
241428,0,0.06,7,0,64,80,27000
241429,0,0.43,12,5,61,50,94
241430,0,0.08,6,11,29,85,269
241431,0,0.08,6,15,42,54,6736
241432,0,0.15,8,0,37,72,2949
241433,0,0.03,4,1,47,50,18
241434,0,0.01,5,0,62,50,270
241435,0,0.66,7,3,38,50,824
241436,0,0.28,5,0,49,50,55
241437,0,0.76,8,8,51,62,1101
241438,0,0.45,5,1,53,50,54
241439,0,0.57,13,12,54,50,431
241440,0,0.09,5,25,62,50,1893
241441,0,0.65,5,5,70,50,140
241442,0,1.0,5,4,74,95,23
241443,0,0.6,7,1,47,50,2674
241444,1,0.04,5,0,39,50,54
241445,0,1.0,4,4,38,50,473
241446,0,0.08,9,0,31,58,1326
241447,0,1.0,7,3,36,50,9307
241448,0,0.96,6,5,32,64,528
241449,0,1.0,4,2,42,50,3386
241450,0,0.72,5,12,56,50,195
241451,0,1.0,13,15,35,50,84
241452,0,0.74,5,3,26,80,2983
241453,0,0.5,9,22,41,59,286
241454,0,0.49,5,3,54,50,120
241455,0,1.0,6,10,48,50,330
241456,0,0.36,9,10,40,95,1955
241457,0,0.08,7,1,35,50,283
241458,0,1.0,6,2,85,50,105
241459,0,0.8,12,3,81,54,102
241460,0,1.0,6,10,37,50,100
241461,0,0.01,6,9,56,50,209
241462,0,1.0,7,5,58,50,155
241463,0,0.04,4,2,26,72,8455
241464,0,1.0,6,13,54,50,102
241465,0,1.0,7,13,73,50,824
241466,0,1.0,6,14,46,50,2715
241467,0,0.04,8,0,51,50,381
241468,0,0.07,6,8,37,61,208
241469,0,0.08,7,15,53,76,6736
241470,0,0.74,4,1,44,53,953
241471,0,0.0027397260273972,5,12,36,50,100
241472,0,0.41,5,9,68,50,416
241473,0,0.07,6,1,40,60,73
241474,0,0.08,11,1,32,64,99
241475,0,1.0,4,13,42,51,16
241476,0,0.5,4,19,51,50,2906
241477,0,0.95,10,2,49,50,162
241478,0,0.18,6,13,76,50,1601
241479,0,0.1,4,3,36,85,146
241480,0,0.43,4,6,38,50,647
241481,0,0.81,8,12,30,126,640
241482,0,0.12,8,6,33,80,741
241483,0,0.08,5,1,32,51,4348
241484,0,0.97,7,1,47,50,534
241485,0,0.5,6,12,51,50,149
241486,0,0.73,7,8,37,60,88
241487,0,1.0,7,14,50,50,29
241488,0,0.49,7,11,27,64,245
241489,0,0.42,10,7,41,50,3233
241490,1,0.74,5,2,42,54,126
241491,0,1.0,6,10,62,50,483
241492,0,1.0,15,20,49,50,39
241493,0,1.0,4,17,36,50,222
241494,0,0.27,7,1,69,50,959
241495,0,1.0,7,6,41,50,57
241496,0,0.71,10,15,43,50,211
241497,0,0.31,4,1,74,50,342
241498,0,0.42,7,0,44,70,52
241499,0,0.07,5,2,31,100,3744
241500,0,0.7,15,5,67,50,85
241501,0,1.0,10,15,37,51,4762
241502,0,1.0,6,7,47,50,4128
241503,0,0.49,7,17,45,50,283
241504,0,1.0,6,10,37,50,76
241505,0,0.1,4,7,44,65,56
241506,0,0.99,5,10,42,50,52
241507,0,0.19,7,9,50,50,983
241508,0,0.45,5,0,58,50,116
241509,0,0.08,5,8,49,50,824
241510,0,0.26,7,1,52,50,9082
241511,0,0.93,7,8,58,57,21
241512,0,0.0081967213114754,7,2,68,50,3317
241513,0,0.0082191780821917,7,3,71,50,675
241514,0,1.0,5,10,45,50,444
241515,0,1.0,7,11,56,50,155
241516,0,1.0,6,9,49,50,405
241517,0,1.0,7,1,53,50,176
241518,0,0.34,7,10,56,50,4478
241519,2,1.0,5,1,53,50,27
241520,0,0.89,6,1,42,50,745
241521,2,0.78,8,2,33,60,4
241522,0,0.08,10,0,38,50,185
241523,0,0.28,7,7,51,50,43
241524,0,1.0,7,20,43,50,405
241525,0,0.08,8,16,46,68,1287
241526,0,1.0,4,12,41,53,8023
241527,0,0.61,7,1,56,109,2311
241528,0,1.0,4,10,73,50,4762
241529,0,0.26,7,7,33,80,1428
241530,0,0.05,7,17,37,50,31
241531,0,0.93,7,6,28,57,197
241532,0,1.0,5,16,60,50,43
241533,0,1.0,7,10,70,50,1182
241534,0,0.12,11,0,39,50,721
241535,0,0.12,9,15,28,60,9589
241536,1,0.72,5,16,28,51,23
241537,0,1.0,12,4,54,50,3963
241538,0,1.0,10,6,65,50,776
241539,0,1.0,7,7,56,50,1250
241540,0,0.03,6,2,55,50,190
241541,0,0.54,5,5,48,50,557
241542,0,1.0,5,11,43,50,94
241543,0,0.53,14,3,50,50,15
241544,0,0.61,5,13,23,80,295
241545,0,0.95,9,2,58,50,5746
241546,0,0.22,6,13,38,72,1313
241547,0,0.08,10,4,51,90,4059
241548,0,0.04,4,7,19,100,14
241549,1,0.92,7,6,51,62,222
241550,0,0.58,6,14,25,76,115
241551,0,1.0,4,16,68,50,7955
241552,0,0.04,8,2,39,50,721
241553,0,0.14,8,4,35,53,104
241554,0,0.08,5,13,37,85,192
241555,0,0.14,7,21,58,50,84
241556,0,0.74,7,2,60,50,831
241557,0,1.0,9,14,60,50,1231
241558,0,1.0,4,4,36,57,9307
241559,1,0.7,6,13,66,112,14
241560,0,1.0,7,6,67,50,39
241561,1,0.71,10,14,51,63,983
241562,0,0.46,7,14,28,80,270
241563,0,0.03,11,3,64,95,1955
241564,0,0.08,7,19,37,50,1127
241565,0,0.12,5,2,63,58,173
241566,0,0.06,7,3,38,50,4982
241567,0,0.54,4,5,37,64,891
241568,0,0.61,4,1,50,50,11
241569,0,0.12,10,1,62,50,5539
241570,0,1.0,4,14,35,64,29
241571,0,0.49,11,2,33,50,206
241572,0,0.56,6,8,27,95,338
241573,0,0.56,5,20,72,50,67
241574,1,0.93,6,10,34,54,130
241575,0,0.49,8,0,44,50,7187
241576,0,0.49,6,11,38,95,280
241577,0,0.08,8,16,48,50,1326
241578,0,0.46,8,0,65,50,740
241579,0,0.12,9,13,32,100,167
241580,0,0.08,4,12,56,50,6157
241581,1,1.0,7,7,52,50,461
241582,0,1.0,5,5,39,51,204
241583,0,0.36,8,11,50,50,111
241584,0,0.58,6,11,43,50,399
241585,0,0.13,5,3,39,50,2580
241586,0,0.56,5,17,40,95,12650
241587,0,0.28,7,1,34,50,50
241588,0,0.08,10,1,44,50,5202
241589,0,0.08,12,1,67,50,1767
241590,0,1.0,6,2,74,55,44
241591,0,1.0,7,10,77,50,25
241592,0,1.0,7,3,60,50,44
241593,0,1.0,9,13,55,50,3386
241594,0,0.16,6,8,38,60,1313
241595,0,0.09,12,11,62,50,27000
241596,0,0.07,10,11,33,54,1054
241597,0,1.0,5,1,59,50,3946
241598,0,1.0,4,5,61,50,776
241599,0,1.0,6,21,82,50,9
241600,0,0.32,4,20,65,50,139
241601,0,0.06,9,10,35,50,17
241602,0,0.24,6,4,46,50,112
241603,0,0.41,4,10,34,54,393
241604,0,0.27,11,7,28,64,405
241605,0,0.24,8,2,58,51,16533
241606,0,0.2,10,2,76,50,35
241607,0,0.4,7,0,35,50,109
241608,0,0.35,7,12,41,50,1759
241609,0,0.93,7,14,27,85,1600
241610,0,0.7,5,3,80,50,17140
241611,0,1.0,7,4,46,50,64
241612,0,0.72,4,10,35,57,1002
241613,0,1.0,6,3,74,50,91
241614,0,0.28,11,5,56,66,3317
241615,0,1.0,7,3,45,50,283
241616,0,0.5,4,6,36,58,782
241617,0,0.1,9,6,30,85,1314
241618,0,0.71,6,2,66,50,97
241619,0,0.22,12,3,33,78,4116
241620,0,1.0,4,11,43,50,11
241621,0,0.21,7,12,37,90,3688
241623,0,1.0,6,3,39,50,39
241624,0,0.16,5,12,54,51,91
241625,0,0.32,7,7,58,50,3866
241626,0,0.03,9,4,58,50,34
241627,0,0.08,7,15,34,90,1193
241628,0,0.29,7,2,57,50,7
241629,0,1.0,7,8,42,50,1284
241630,0,1.0,7,9,34,64,1602
241631,0,0.08,7,16,41,50,1974
241632,0,0.04,8,1,40,50,296
241633,0,0.21,4,1,33,50,267
241634,0,0.71,8,3,65,50,3317
241635,0,0.05,9,10,32,80,118
241636,0,0.53,7,15,27,64,55
241637,0,0.29,5,2,46,85,49
241638,0,0.34,4,0,28,100,1326
241639,0,1.0,7,8,60,50,300
241640,0,0.19,6,12,46,54,745
241641,0,1.0,6,3,53,50,105
241642,0,1.0,7,11,54,50,91
241643,0,0.78,4,1,57,50,3214
241644,0,0.25,7,0,34,50,290
241645,0,0.12,4,1,36,72,388
241646,0,0.04,11,0,70,50,462
241647,0,0.32,10,10,46,50,25
241648,0,0.15,4,3,26,72,2740
241649,0,0.09,5,1,37,57,6705
241650,0,1.0,4,13,42,54,57
241651,0,0.24,6,10,47,60,4762
241652,0,0.07,6,2,32,51,47
241653,0,0.64,7,0,70,50,68
241654,0,1.0,7,12,55,53,2377
241655,0,0.74,6,7,47,50,3214
241656,0,0.45,7,1,25,80,3317
241657,0,1.0,5,14,54,50,478
241658,0,0.83,6,9,50,50,5033
241659,0,0.17,6,0,49,50,109
241660,0,0.57,7,1,65,50,45
241661,0,0.75,7,9,75,50,4128
241662,0,0.08,4,7,42,63,233
241663,0,1.0,10,8,61,50,9
241664,0,0.4,12,1,38,52,22821
241665,0,0.38,8,3,46,50,49
241666,0,0.08,5,0,34,80,4059
241667,0,0.31,4,1,46,50,345
241668,0,0.56,5,3,53,50,298
241669,0,0.72,4,1,45,50,16284
241670,0,0.75,7,14,78,50,1943
241671,0,1.0,8,16,47,50,1466
241672,0,0.17,9,18,71,50,1313
241673,0,1.0,5,9,70,55,2105
241674,0,0.77,6,17,52,90,1101
241675,0,1.0,4,9,54,50,18
241676,0,0.3,8,1,73,50,25
241677,0,0.16,7,13,59,50,747
241678,0,0.07,4,0,23,100,16533
241679,0,1.0,4,13,54,50,3386
241680,0,0.29,7,1,28,68,4649
241681,0,0.63,4,1,75,50,278
241682,0,0.1,4,12,34,64,4128
241683,0,0.08,4,13,47,50,237
241684,0,0.31,4,1,55,72,902
241685,0,0.36,7,3,27,72,989
241686,0,0.71,6,5,47,50,1962
241687,0,0.07,6,10,23,85,1408
241688,0,0.2,4,15,26,90,670
241689,0,0.06,8,4,43,50,4385
241690,0,1.0,9,3,33,50,165
241691,0,0.71,5,14,53,50,106
241692,0,0.42,9,15,50,50,526
241693,0,0.95,6,10,60,50,57
241694,0,0.73,6,14,56,50,634
241695,0,0.08,10,12,29,72,277
241696,1,0.03,5,6,26,80,904
241697,0,0.21,4,15,42,74,3366
241698,0,0.41,6,8,29,100,125
241699,0,0.97,7,7,55,50,3317
241700,0,0.73,5,0,54,50,50
241701,0,0.1,5,0,36,100,5746
241702,0,0.31,5,12,37,51,741
241703,0,0.1,8,5,46,50,2606
241704,0,0.34,6,4,48,50,67
241705,0,0.08,4,18,40,57,374
241706,0,0.46,4,0,62,75,1541
241707,0,0.12,4,17,21,90,2740
241708,0,1.0,5,3,47,50,3997
241709,0,0.49,6,8,43,76,3317
241710,0,0.64,7,3,35,52,854
241711,0,1.0,5,9,50,50,149
241712,0,1.0,7,7,74,50,40
241713,0,1.0,7,6,55,50,634
241714,0,0.06,5,4,23,85,1307
241715,0,0.92,11,1,51,50,565
241716,0,0.3,7,11,59,50,259
241717,0,0.04,8,0,44,50,56
241718,0,0.51,5,4,28,58,1542
241719,0,0.47,8,1,44,100,1430
241720,0,0.12,5,6,79,50,174
241721,0,0.31,7,8,38,64,1871
241722,0,1.0,6,17,41,50,71
241723,0,0.49,6,7,51,50,983
241724,0,0.38,4,0,32,100,84
241725,0,1.0,6,16,41,50,11
241726,0,1.0,6,16,30,51,22
241727,0,0.24,6,11,44,51,634
241728,0,0.75,6,7,63,50,71
241729,0,1.0,5,16,23,72,1508
241730,0,0.09,5,8,30,60,1054
241731,0,0.76,4,16,46,50,1232
241732,0,0.87,7,3,42,50,436
241733,0,0.36,7,2,43,50,9307
241734,0,1.0,5,10,36,51,91
241735,0,0.2,5,5,58,50,3599
241736,0,0.29,9,3,43,50,3724
241737,0,0.08,9,1,41,50,45
241738,0,1.0,6,15,46,50,1369
241739,0,0.14,4,0,74,50,69
241740,0,0.38,8,1,43,50,1216
241741,0,0.37,5,11,35,50,957
241742,0,0.2,7,0,59,50,993
241743,0,0.52,5,0,54,50,212
241744,0,0.03,9,0,55,50,3545
241745,0,0.71,8,2,53,50,983
241746,0,1.0,7,16,26,60,102
241747,0,0.75,6,14,52,50,886
241748,0,0.29,5,13,46,125,1753
241749,0,1.0,7,17,71,50,3688
241750,1,0.06,11,16,63,50,853
241751,0,1.0,7,12,79,50,4128
241752,0,0.74,10,3,67,50,43
241753,1,1.0,11,10,51,50,634
241754,0,0.49,13,15,34,60,898
241755,0,0.28,5,2,36,50,1109
241756,0,0.08,9,10,32,50,179
241757,0,0.08,13,6,27,80,2648
241758,0,0.53,4,2,76,50,56
241759,0,0.57,5,4,45,50,721
241760,0,0.08,4,27,41,50,1028
241761,0,0.32,5,3,26,61,1152
241762,0,1.0,5,5,54,50,71
241763,0,0.46,5,4,37,50,2365
241764,0,0.16,8,15,19,95,1535
241765,0,0.55,7,0,45,64,3457
241766,0,0.32,7,7,47,50,451
241767,0,1.0,10,8,43,50,1054
241768,0,0.13,13,8,51,58,1101
241769,0,0.49,6,1,46,60,51
241770,0,0.41,7,10,64,50,22
241771,0,0.02,8,0,70,50,51
241772,0,1.0,7,15,64,50,354
241773,0,1.0,6,6,50,50,1448
241774,0,0.04,7,3,62,50,138
241775,0,1.0,4,9,46,50,105
241776,0,0.96,7,3,25,77,610
241777,0,0.02,8,1,60,50,176
241778,0,0.07,6,3,32,100,1397
241779,0,1.0,6,8,31,50,366
241780,0,0.34,8,4,45,62,2699
241781,0,0.44,5,2,41,62,1468
241782,0,0.08,14,7,33,50,567
241783,0,1.0,4,17,68,50,798
241784,0,0.29,6,5,52,64,40
241785,0,0.16,5,0,58,50,399
241786,0,0.16,4,12,32,85,430
241787,0,0.87,6,2,53,50,824
241788,0,1.0,5,11,30,64,50
241789,0,0.7,5,2,64,50,27000
241790,0,0.23,5,9,32,60,170
241791,0,0.25,5,2,28,80,916
241792,0,1.0,6,9,77,50,14
241793,0,0.49,10,5,52,50,108
241794,0,1.0,5,1,63,50,3963
241795,0,0.04,5,3,49,50,131
241796,0,1.0,9,1,32,50,43
241797,0,1.0,6,3,52,50,731
241798,0,0.37,7,13,31,100,831
241799,0,0.82,6,2,41,50,568
241800,0,0.78,4,8,32,67,3545
241801,0,1.0,5,1,27,60,39
241802,0,0.08,7,26,44,90,1871
241803,0,1.0,5,5,35,50,9
241804,0,1.0,5,1,38,50,393
241805,0,0.18,6,0,68,50,29
241806,0,0.87,5,2,50,60,5106
241807,0,0.58,4,11,64,85,4116
241808,0,0.28,6,15,34,90,225
241809,0,1.0,6,4,34,50,4998
241810,2,0.29,4,3,47,62,2484
241811,0,0.41,4,2,70,57,3744
241812,0,1.0,7,13,65,50,1543
241813,0,0.63,4,10,28,51,105
241814,0,1.0,6,2,46,60,117
241815,0,0.41,7,3,46,50,48
241816,0,0.5,7,5,30,95,37
241817,0,0.07,4,13,48,50,269
241818,0,0.49,4,7,33,57,1955
241819,0,0.25,6,9,81,50,1385
241820,0,0.95,8,1,53,50,137
241821,0,0.35,6,0,45,50,761
241822,0,1.0,7,3,57,50,821
241823,0,1.0,5,9,43,50,1064
241824,0,0.72,5,7,21,100,134
241825,0,0.5,7,8,52,72,412
241826,0,0.74,7,1,40,50,63
241827,0,1.0,5,3,45,50,1326
241828,0,0.08,6,1,26,80,4059
241829,0,0.46,4,1,31,72,26
241830,0,0.06,6,10,51,64,11
241831,0,0.67,4,0,63,50,520
241832,0,0.34,5,5,41,50,6
241833,0,0.17,4,3,26,100,139
241834,0,0.96,6,2,73,50,15703
241835,0,0.29,6,4,30,57,3214
241836,0,0.2,5,1,60,50,158
241837,0,0.86,4,1,24,60,26
241838,0,1.0,13,27,43,50,39
241839,0,0.11,7,5,47,50,634
241840,0,0.03,8,3,36,72,1629
241841,0,0.005479452,8,2,24,85,6689
241842,0,0.7,4,3,72,50,440
241843,0,0.05,8,15,47,50,75
241844,0,0.63,5,3,60,50,1054
241845,0,0.08,6,3,50,57,135
241846,0,1.0,5,12,36,50,133
241847,0,0.01,10,5,57,50,276
241848,0,0.68,10,8,30,76,2740
241849,0,0.08,4,10,55,80,6736
241850,0,0.48,7,1,26,72,1468
241851,0,0.87,5,19,56,76,64
241852,0,0.11,5,1,39,50,2604
241853,0,0.35,6,1,33,68,78
241854,0,1.0,6,4,51,50,112
241855,0,0.74,6,4,43,50,28
241856,0,0.21,8,14,31,68,295
241857,0,0.38,8,0,53,50,999
241858,0,0.34,6,5,30,68,237
241859,0,0.19,5,1,36,63,298
241860,0,0.63,11,2,26,95,27000
241861,0,1.0,8,13,34,53,2446
241862,0,1.0,6,3,62,50,82
241863,1,0.82,4,5,38,60,1445
241864,0,1.0,4,12,53,50,5449
241865,0,0.46,7,5,63,50,127
241866,0,1.0,5,10,25,87,106
241867,0,0.49,8,4,41,52,27000
241868,0,0.04,8,0,72,50,1045
241869,0,0.05,7,3,32,60,98
241870,0,0.8,7,6,26,72,4128
241871,0,0.78,9,3,57,52,394
241872,0,0.04,6,14,29,100,4128
241873,0,0.24,6,19,30,90,657
241874,0,0.12,6,1,52,50,3173
241875,0,0.08,6,13,54,50,48
241876,0,0.16,5,3,28,64,3386
241877,0,0.08,4,1,47,50,388
241878,0,0.52,10,13,44,76,13
241879,0,0.25,5,1,26,60,298
241880,0,0.24,4,4,63,50,2103
241881,0,0.93,4,13,68,50,213
241882,0,0.49,11,3,31,57,170
241883,0,0.11,4,1,48,50,321
241884,0,0.5,6,14,34,50,2906
241885,0,0.3,6,1,56,50,9
241886,0,0.03,8,1,38,57,67
241887,0,1.0,13,11,51,50,1943
241888,0,1.0,4,14,20,112,614
241889,0,1.0,6,7,40,50,26
241890,0,0.15,7,5,33,50,1466
241891,0,0.26,7,13,32,64,4059
241892,0,1.0,5,11,62,50,1601
241893,0,1.0,4,3,41,72,1385
241894,0,1.0,4,14,45,72,564
241895,0,0.005464481,7,4,36,50,369
241896,0,0.91,9,8,39,50,27
241897,0,1.0,7,2,50,50,25
241898,0,1.0,5,5,64,50,282
241899,0,1.0,4,12,33,50,70
241900,0,0.64,4,12,60,50,62
241901,0,0.62,5,7,39,50,747
241902,0,0.08,6,4,36,54,3060
241903,0,0.1,4,0,42,50,542
241904,1,1.0,6,11,67,60,428
241905,0,1.0,4,13,26,64,1329
241906,0,0.02,6,0,38,58,2733
241907,0,0.12,7,10,55,50,16291
241908,0,0.7,6,5,83,50,2733
241909,0,0.24,5,21,38,50,32
241910,0,0.49,6,2,48,50,237
241911,0,0.07,4,3,37,50,27000
241912,0,0.77,4,0,23,80,48
241913,0,0.24,4,7,34,75,2859
241914,0,1.0,8,12,37,50,57
241915,0,0.2,7,13,45,95,48
241916,0,0.22,7,15,49,50,3386
241917,0,1.0,12,2,52,50,358
241918,0,0.15,4,18,36,50,358
241919,0,0.02,11,0,67,51,4128
241920,0,0.29,5,12,36,64,238
241921,0,0.32,6,4,46,50,141
241922,0,0.74,7,3,45,90,27000
241923,0,0.78,7,2,53,50,103
241924,0,0.9,7,2,34,50,1109
241925,0,0.88,6,5,46,50,1974
241926,1,1.0,6,10,30,50,16
241927,0,0.06,6,2,38,50,721
241928,0,0.87,8,13,33,50,72
241929,0,0.65,6,9,63,50,227
241930,0,0.49,7,14,31,80,60
241931,0,0.13,6,9,26,95,308
241932,0,0.59,8,1,65,58,167
241933,0,0.49,5,2,31,76,102
241934,0,1.0,6,4,45,50,1265
241935,0,1.0,5,7,49,50,112
241936,0,0.005479452,4,1,75,50,46
241937,0,1.0,7,8,30,72,983
241938,0,0.24,9,16,53,75,112
241939,1,0.96,6,6,30,50,3946
241940,0,1.0,9,3,38,90,27000
241941,0,0.15,6,4,30,64,92
241942,1,1.0,4,4,65,50,26
241943,0,1.0,10,1,42,50,203
241944,0,1.0,4,11,72,50,298
241945,0,0.24,4,7,34,51,53
241946,1,0.25,5,1,74,62,155
241947,0,0.5,5,1,55,50,27000
241948,0,0.71,5,3,32,72,38
241949,0,0.02,6,10,51,50,4116
241950,0,0.71,7,1,49,50,120
241951,0,0.31,8,0,68,50,116
241952,0,0.53,4,7,38,50,1976
241953,0,0.03,5,0,50,50,57
241954,0,0.08,4,13,65,76,4762
241955,0,0.21,4,2,58,50,2620
241956,0,1.0,6,10,67,58,84
241957,0,1.0,5,2,30,50,118
241958,0,1.0,4,2,23,80,1313
241959,2,1.0,5,7,55,69,747
241960,0,0.04,6,1,58,50,48
241961,0,0.03,5,9,24,90,632
241962,0,0.2,6,5,51,50,2715
241963,0,1.0,5,1,39,50,48
241964,0,0.08,6,7,23,95,211
241965,0,0.24,4,16,48,50,280
241966,0,0.08,5,5,38,50,2365
241967,0,0.64,7,18,27,76,46
241968,0,1.0,7,6,71,50,164
241969,0,0.48,5,9,31,80,27000
241970,0,0.0054794520547945,7,10,71,50,3963
241971,0,1.0,7,7,52,50,125
241972,0,0.57,10,1,39,50,1171
241973,1,0.72,6,28,46,50,50
241974,0,0.05,4,2,25,72,35
241975,0,0.93,6,8,18,100,115
241976,0,0.02,6,9,21,76,10
241977,0,1.0,9,14,26,67,30
241978,0,0.6,9,17,38,55,533
241979,0,0.33,5,16,47,50,51
241980,0,1.0,6,5,73,50,1313
241981,0,0.41,6,8,43,50,165
241982,0,0.89,9,9,25,50,1929
241983,0,0.63,7,8,48,50,1313
241984,1,0.86,12,0,37,50,27000
241985,0,1.0,4,12,46,50,295
241986,0,0.06,6,4,42,50,227
241987,0,0.28,9,3,47,51,221
241988,1,0.49,7,13,42,71,570
241989,0,0.87,11,8,56,50,1871
241990,0,1.0,5,4,32,54,1313
241991,0,0.38,7,2,31,85,566
241992,0,0.04,9,1,59,50,94
241993,0,0.24,6,11,42,50,32
241994,0,1.0,4,11,55,50,35
241995,0,0.12,6,7,36,54,287
241996,0,0.19,11,5,37,50,60
241997,0,1.0,7,3,64,50,2526
241998,0,0.46,6,16,37,50,267
241999,0,0.33,7,8,48,95,726
242000,0,1.0,7,4,51,50,177
242001,0,0.83,6,8,24,50,44
242002,0,0.65,4,2,73,50,22
242003,0,1.0,5,6,27,80,203
242004,0,1.0,6,9,43,52,8455
242005,0,0.07,9,10,24,76,549
242006,0,0.19,4,1,36,50,3214
242007,0,0.73,10,3,66,50,27000
242008,1,0.44,7,7,44,50,625
242009,0,1.0,7,7,51,50,983
242010,0,1.0,4,1,25,72,25
242011,0,0.83,4,13,36,68,3317
242012,0,0.47,7,17,32,57,3368
242013,0,0.37,4,5,24,90,419
242014,0,0.08,7,1,27,68,989
242015,0,0.36,10,2,65,50,942
242016,0,0.49,9,17,51,50,19
242017,0,0.91,5,2,35,53,111
242018,0,0.34,11,5,76,50,22821
242019,0,0.04,10,12,26,60,49
242020,0,0.5,7,7,47,50,1165
242021,0,1.0,5,7,56,50,4116
242022,0,0.74,4,2,59,50,120
242023,0,0.08,4,13,35,54,4059
242024,0,1.0,6,9,57,50,1284
242025,0,0.26,7,15,53,68,776
242026,0,0.04,9,0,39,90,433
242027,0,1.0,7,3,39,50,336
242028,1,0.09,8,0,43,50,1096
242029,0,0.68,8,5,43,50,1064
242030,0,0.47,4,19,41,68,3317
242031,0,0.84,5,0,31,67,214
242032,0,0.52,6,10,36,50,17
242033,0,1.0,5,5,44,50,150
242034,0,0.16,8,5,47,50,2415
242035,0,0.44,6,3,82,50,17140
242036,0,0.03,6,8,27,100,41
242037,0,0.91,8,5,42,51,27000
242038,0,0.07,5,0,52,50,182
242039,0,0.62,4,4,48,51,5332
242040,0,0.0027322404371584,5,9,41,50,1497
242041,0,0.58,4,2,69,50,84
242042,0,0.25,4,16,27,95,214
242043,1,0.05,5,9,46,50,109
242044,0,0.48,15,1,42,50,27000
242045,0,0.1,5,0,50,50,3386
242046,0,0.46,10,3,43,50,265
242047,0,0.87,10,3,37,50,154
242048,0,1.0,5,16,88,50,44
242049,0,1.0,6,4,69,50,366
242050,0,1.0,5,16,45,50,15
242051,0,0.5,6,5,51,50,4348
242052,0,0.18,4,0,72,90,1541
242053,0,1.0,7,9,50,50,42
242054,0,1.0,6,8,55,50,156
242055,0,0.5,4,12,41,50,745
242056,0,0.36,11,2,68,50,135
242057,0,0.43,7,0,38,50,9307
242058,0,0.68,4,0,36,54,1353
