,BonusMalus,Exposure,VehAge,VehBrand_B12,DrivAge,VehPower,VehGas_Regular,Density
185814,72,0.1,0,0,40,8,0,4087
185815,100,0.25,11,0,19,4,1,101
185816,50,0.09,1,1,56,5,1,2679
185817,68,0.46,15,0,31,4,0,2163
185818,50,1.0,14,0,37,9,1,1571
185819,54,0.54,1,1,76,4,1,27000
185820,62,0.04,8,0,55,6,0,1704
185821,51,0.2,1,1,75,4,1,3963
185822,50,0.18,13,0,54,7,1,1193
185823,50,0.19,2,1,46,4,1,721
185824,50,0.45,1,1,55,4,0,1719
185825,50,0.75,12,0,49,4,0,1704
185826,80,0.08,1,0,39,6,0,4456
185827,85,1.0,8,0,45,7,0,35
185828,95,0.48,5,0,27,7,1,2733
185829,50,1.0,5,0,34,7,1,741
185830,95,1.0,17,0,61,4,1,9307
185831,50,1.0,7,0,51,5,1,93
185832,72,0.93,3,0,25,6,0,44
185833,50,0.25,0,1,62,6,1,62
185834,50,1.0,15,0,49,8,0,24
185835,50,1.0,15,0,43,11,1,137
185836,54,0.17,0,1,32,4,0,12
185837,50,0.03,3,1,77,10,1,15703
185838,50,0.05,0,1,56,5,1,27000
185839,50,0.05,12,0,56,9,1,214
185840,80,0.91,5,0,30,5,1,388
185841,50,0.55,3,0,35,8,0,97
185842,72,0.75,13,0,57,4,1,4939
185843,50,1.0,15,0,45,7,1,52
185844,50,0.005479452,1,0,55,4,0,100
185845,100,0.44,3,0,37,10,0,1323
185846,50,0.26,2,0,49,7,0,3386
185847,50,1.0,3,0,50,5,1,23
185848,50,0.83,13,1,62,6,0,405
185849,57,0.52,3,1,35,4,1,2740
185850,50,0.12,1,1,44,11,0,27000
185851,68,0.04,5,0,29,5,0,218
185852,50,1.0,13,0,36,7,0,51
185853,50,0.07,1,0,32,4,1,1976
185854,50,0.11,1,1,64,8,0,3317
185855,60,0.2,1,1,38,10,1,6308
185856,53,0.32,1,0,38,6,0,83
185857,72,0.8,1,1,35,7,0,5782
185858,95,1.0,11,0,39,5,1,128
185859,50,0.82,5,0,75,6,0,1601
185860,57,0.53,2,1,51,5,1,6689
185861,81,1.0,1,0,72,6,1,94
185862,50,1.0,4,0,60,5,1,1629
185863,51,0.49,0,0,45,7,0,1441
185864,112,0.36,11,0,31,9,0,3963
185865,62,0.37,1,1,73,5,1,610
185866,50,0.98,13,0,71,10,0,89
185867,95,0.17,17,0,43,8,0,451
185868,56,0.69,5,0,46,5,0,393
185869,100,0.03,5,0,43,5,0,99
185870,50,1.0,9,0,60,8,0,2252
185871,50,0.53,3,1,58,9,1,5433
185872,50,0.32,2,0,62,5,1,202
185873,50,1.0,12,0,38,4,1,645
185874,50,0.49,19,0,35,10,1,458
185875,50,0.5,8,0,50,10,0,65
185876,50,0.45,3,1,48,7,0,55
185877,95,0.37,3,0,58,6,0,209
185878,50,1.0,4,0,42,7,1,4128
185879,68,1.0,15,0,71,6,1,634
185880,50,0.63,0,1,36,7,0,219
185881,50,0.57,3,0,30,5,0,75
185882,50,1.0,8,0,32,12,0,4496
185883,50,0.26,2,0,56,4,1,135
185884,50,0.05,1,0,46,6,0,59
185885,50,0.02,17,0,41,8,0,18
185886,72,0.24,2,0,38,8,0,43
185887,64,0.12,0,1,46,5,1,726
185888,76,0.51,6,0,31,6,0,298
185889,50,0.29,6,1,66,4,1,355
185890,50,1.0,4,0,36,5,1,78
185891,50,1.0,2,0,33,7,1,37
185892,76,0.08,7,0,33,5,1,578
185893,50,0.51,13,0,49,6,0,644
185894,54,1.0,17,0,36,10,0,1323
185895,50,0.08,11,0,39,4,0,1127
185896,50,1.0,2,0,58,7,1,2105
185897,85,0.01,0,1,37,7,1,8455
185898,50,1.0,20,0,67,8,1,213
185899,52,0.39,19,0,67,4,1,1535
185900,50,0.54,1,1,31,5,1,3420
185901,85,0.07,15,0,27,6,1,37
185902,64,0.54,1,1,27,4,1,329
185903,62,0.67,7,0,43,5,0,451
185904,90,0.93,10,0,24,14,1,53
185905,64,0.46,6,0,57,6,0,10
185906,50,0.24,2,1,57,10,1,3374
185907,50,0.04,9,0,49,5,1,405
185908,61,1.0,7,0,35,6,0,300
185909,95,0.24,22,0,26,9,1,741
185910,50,0.4,0,1,38,4,1,2517
185911,50,0.36,3,1,47,4,1,270
185912,50,0.18,0,1,54,8,0,758
185913,55,0.08,6,0,40,6,0,1765
185914,50,1.0,11,0,47,5,0,162
185915,50,0.5,14,0,32,5,1,2733
185916,50,0.54,12,0,54,5,0,453
185917,50,0.56,8,0,54,6,1,9307
185918,95,0.43,0,1,25,4,1,677
185919,50,1.0,3,0,54,7,1,57
185920,50,0.08,0,1,61,8,0,42
185921,50,0.76,20,0,48,11,1,27000
185922,90,0.22,13,0,35,7,1,21
185923,75,0.47,0,1,27,7,0,44
185924,54,0.08,5,0,36,8,1,3488
185925,50,1.0,1,0,38,6,0,300
185926,76,0.57,7,0,28,5,0,8561
185927,50,1.0,2,0,72,6,1,295
185928,60,0.06,10,0,34,7,0,745
185929,50,1.0,7,0,67,6,1,28
185930,50,1.0,37,0,84,8,1,11
185931,50,0.2,5,0,25,8,0,1557
185932,50,0.66,11,0,41,4,1,1101
185933,68,0.86,10,0,65,7,1,295
185934,50,1.0,16,0,67,7,0,186
185935,52,0.28,2,1,60,7,0,8549
185936,50,0.16,17,0,48,5,1,76
185937,50,0.65,1,0,37,7,0,298
185938,76,0.22,7,0,24,6,0,614
185939,50,0.5,0,0,57,7,1,49
185940,50,0.01,3,0,55,6,0,3541
185941,50,0.31,3,0,63,4,1,614
185942,85,0.04,0,1,23,7,1,540
185943,76,0.12,1,1,30,4,1,15
185944,100,0.58,13,0,28,7,1,1326
185945,50,1.0,4,0,45,7,1,634
185946,50,0.56,4,0,44,7,1,73
185947,50,0.33,13,0,45,10,0,19
185948,76,0.49,4,0,27,5,0,904
185949,64,0.08,9,0,37,7,1,269
185950,68,0.42,2,1,74,4,1,1658
185951,100,0.28,7,0,21,7,1,745
185952,51,0.96,3,0,30,5,0,45
185953,50,0.07,17,0,50,6,0,182
185954,100,0.44,9,0,26,7,1,916
185955,51,0.43,15,0,49,4,1,15
185956,50,0.12,1,1,48,11,0,2
185957,50,1.0,22,0,45,15,1,3184
185958,50,0.5,7,0,70,6,0,85
185959,90,0.07,1,1,29,8,1,6257
185960,50,0.56,13,0,45,4,0,131
185961,64,0.63,9,0,33,4,1,27000
185962,64,0.08,21,0,28,8,1,355
185963,50,0.58,7,1,56,7,0,29
185964,50,0.38,3,0,61,7,0,3963
185965,64,1.0,17,0,31,7,1,405
185966,50,0.56,6,0,47,6,0,3214
185967,90,0.55,13,1,22,8,1,50
185968,50,0.8,5,1,74,7,0,238
185969,50,0.15,10,0,78,7,1,741
185970,50,0.81,1,1,43,4,0,45
185971,50,0.86,6,0,37,7,1,27000
185972,64,0.16,8,0,27,7,0,3317
185973,60,1.0,7,0,32,4,1,1313
185974,50,0.11,9,0,52,7,0,1313
185975,100,0.31,25,0,29,6,0,214
185976,50,0.72,5,0,78,6,1,270
185977,50,0.74,4,1,44,11,0,16
185978,80,0.08,14,0,36,6,0,76
185979,50,0.03,1,1,54,5,1,1487
185980,50,0.21,4,0,39,8,0,177
185981,50,1.0,4,0,29,5,0,194
185982,62,0.12,1,1,71,4,1,2859
185983,50,1.0,4,0,48,4,1,85
185984,50,1.0,7,0,71,7,1,741
185985,100,0.71,10,1,24,10,1,85
185986,50,0.08,12,0,45,8,0,3317
185987,54,0.0054794520547945,13,0,31,7,0,72
185988,50,0.63,6,1,49,6,1,93
185989,85,0.24,5,0,29,6,0,213
185990,50,1.0,8,0,59,7,1,1521
185991,50,0.18,15,0,46,6,1,330
185992,50,0.16,0,0,44,9,0,21
185993,50,1.0,9,0,60,8,1,149
185994,50,0.2,16,1,46,10,0,972
185995,50,0.53,2,1,75,7,0,1218
185996,100,0.25,12,0,61,7,1,405
185997,95,0.12,1,1,42,6,1,627
185998,50,1.0,19,0,48,7,1,14
185999,80,0.16,5,0,25,5,0,1408
186000,54,1.0,7,0,28,4,0,13
186001,50,0.45,0,0,32,6,1,2733
186002,50,0.08,6,1,56,11,0,37
186003,50,0.23,5,0,48,7,0,447
186004,50,1.0,11,0,66,6,0,4128
186005,90,0.91,11,0,27,6,0,11
186006,64,0.48,2,0,52,9,1,225
186007,50,1.0,18,0,49,7,1,1313
186008,54,0.67,8,0,30,6,0,21
186009,80,0.08,4,0,30,5,0,1326
186010,60,0.26,3,0,30,4,1,1408
186011,50,1.0,2,0,73,7,1,168
186012,50,0.32,2,1,40,9,1,28
186013,95,0.61,8,0,28,6,0,1704
186014,52,0.01,7,0,53,7,0,1704
186015,72,0.7,1,0,25,5,1,165
186016,50,0.87,4,0,60,6,0,383
186017,95,0.01,10,1,46,6,1,8880
186018,50,1.0,8,0,51,7,0,3744
186019,50,0.63,8,0,67,4,1,2733
186020,50,1.0,4,0,56,7,1,383
186021,54,0.2,9,0,27,4,0,388
186022,54,0.68,12,0,31,6,0,37
186023,50,0.21,11,0,50,6,0,2044
186024,60,0.08,10,1,37,9,0,142
186025,52,0.4,1,1,77,10,1,39
186026,50,0.96,6,0,38,6,0,625
186027,57,0.9,6,1,54,12,0,9307
186028,52,1.0,4,0,29,5,0,47
186029,65,0.24,7,0,66,5,0,669
186030,50,0.45,2,1,44,6,1,2365
186031,50,0.0027397260273972,2,1,77,10,1,1793
186032,64,0.21,3,1,65,10,1,4
186033,50,1.0,16,0,80,8,0,22
186034,50,1.0,13,0,39,4,1,435
186035,80,1.0,2,0,24,5,1,634
186036,50,0.89,7,0,39,6,1,650
186037,57,0.53,5,1,37,6,1,1955
186038,50,1.0,3,1,53,5,0,1629
186039,80,0.08,12,0,28,7,1,3859
186040,80,0.24,11,0,57,4,1,4762
186041,52,0.55,0,1,52,11,1,776
186042,50,0.1,5,0,52,6,1,626
186043,50,0.29,1,0,55,7,0,166
186044,100,0.85,0,1,19,4,1,1287
186045,50,0.06,1,1,55,6,1,657
186046,50,1.0,15,0,36,6,0,884
186047,85,0.6,3,0,28,7,1,269
186048,68,0.9,13,0,32,5,0,7
186049,75,0.04,3,1,52,4,1,3862
186050,65,0.5,3,0,27,5,0,57
186051,50,1.0,22,0,50,10,0,12
186052,51,0.08,2,0,32,6,0,1287
186053,50,0.75,13,0,44,13,1,91
186054,50,0.5,16,0,53,6,1,458
186055,50,1.0,5,0,43,12,1,3386
186056,50,0.37,3,1,67,10,1,4762
186057,90,1.0,4,0,64,5,1,175
186058,57,0.88,7,0,29,5,0,85
186059,69,0.29,10,0,35,11,1,97
186060,50,0.08,14,0,64,7,1,27000
186061,57,1.0,12,0,36,8,0,35
186062,50,0.75,11,0,66,7,1,629
186063,50,0.04,5,1,45,10,0,52
186064,72,0.2,10,0,31,5,1,84
186065,68,0.08,1,1,39,7,1,4059
186066,50,0.03,17,0,73,8,1,15
186067,90,0.07,1,0,20,4,0,182
186068,71,0.23,17,0,66,8,0,1408
186069,72,0.47,0,1,43,4,1,1247
186070,50,1.0,16,0,63,8,1,79
186071,54,0.91,17,0,40,4,1,564
186072,72,0.64,8,0,39,7,0,6511
186073,55,0.48,2,0,33,10,0,3963
186074,50,0.0054794520547945,2,0,76,4,1,983
186075,80,0.25,2,0,26,6,1,357
186076,70,0.18,6,0,31,12,0,1408
186077,50,0.01,1,1,37,7,0,1929
186078,50,0.0082191780821917,1,1,53,7,0,932
186079,68,0.36,3,1,29,5,1,69
186080,50,0.08,1,0,39,8,0,3055
186081,50,1.0,2,0,55,6,1,577
186082,50,1.0,16,0,72,5,1,85
186083,64,1.0,5,0,34,10,0,124
186084,50,0.67,3,1,40,4,1,26
186085,50,1.0,16,0,72,6,0,1313
186086,80,0.08,15,0,28,5,0,93
186087,90,0.74,3,1,28,6,1,48
186088,50,0.62,2,1,43,11,0,168
186089,50,0.5,12,0,43,4,1,1313
186090,76,0.19,1,1,26,4,1,614
186091,90,0.17,5,0,20,4,1,109
186092,50,1.0,2,0,41,8,0,209
186093,85,0.23,8,0,30,5,0,18229
186094,50,0.78,11,0,32,10,1,52
186095,90,0.59,16,0,27,4,0,3317
186096,50,1.0,6,1,42,8,0,86
186097,50,1.0,15,0,54,5,1,230
186098,50,1.0,2,0,50,7,0,141
186099,54,0.03,2,1,33,4,0,34
186100,50,1.0,13,0,41,4,1,149
186101,85,0.31,1,0,38,4,1,883
186102,62,1.0,3,0,65,7,1,2694
186103,74,0.11,12,0,50,6,0,81
186104,51,1.0,19,0,41,4,1,634
186105,78,0.07,3,0,28,7,1,2715
186106,51,0.98,0,0,36,6,0,114
186107,90,0.24,14,0,30,4,1,987
186108,125,0.28,9,0,32,5,1,1064
186109,50,0.01,12,0,57,7,0,644
186110,50,0.26,7,0,74,7,1,26
186111,85,0.24,5,1,25,5,0,1313
186112,50,0.58,5,0,49,5,0,308
186113,50,0.51,8,1,36,7,1,28
186114,50,0.75,7,0,61,5,1,3744
186115,75,0.98,9,0,29,6,0,748
186116,68,0.08,5,0,30,6,0,727
186117,60,1.0,8,0,28,5,0,106
186118,54,0.55,17,0,35,4,1,34
186119,50,0.73,1,1,66,4,1,33
186120,50,0.96,2,0,33,6,0,1313
186121,50,0.61,2,1,51,6,1,7634
186122,85,1.0,13,0,39,5,1,741
186123,50,1.0,1,0,63,8,1,4762
186124,50,0.06,2,0,56,6,0,161
186125,50,0.43,8,0,44,6,0,153
186126,100,0.18,14,0,42,5,0,92
186127,68,0.7,3,0,26,6,0,123
186128,50,0.13,18,0,37,4,1,49
186129,53,0.5,0,0,44,8,1,249
186130,50,0.94,11,0,41,8,0,1326
186131,50,0.11,6,0,51,4,0,1601
186132,95,0.08,10,0,31,6,0,4128
186133,68,0.08,1,1,30,8,1,674
186134,50,0.18,0,1,67,12,0,2103
186135,85,0.71,3,1,57,6,1,4646
186136,50,1.0,7,0,41,7,0,634
186137,80,0.57,0,1,24,4,0,1862
186138,50,0.8,1,1,60,10,1,342
186139,50,0.02,1,0,47,5,1,287
186140,50,1.0,11,0,53,5,0,415
186141,62,1.0,14,0,38,8,0,44
186142,58,0.96,15,0,37,9,0,54
186143,50,0.7,1,1,49,5,1,4348
186144,55,1.0,13,1,35,8,1,27000
186145,51,1.0,5,1,31,6,1,22
186146,50,0.5,0,0,33,10,0,784
186147,50,0.17,3,1,58,5,1,4348
186148,57,1.0,8,0,30,6,0,12
186149,50,0.66,10,0,72,7,0,750
186150,50,0.15,8,0,51,8,0,26
186151,50,0.13,1,1,40,5,0,90
186152,50,0.57,2,1,66,7,0,45
186153,80,0.08,6,0,32,13,1,167
186154,50,0.28,1,1,53,6,1,39
186155,60,0.32,7,0,29,7,1,153
186156,55,0.48,5,0,45,5,0,1313
186157,50,1.0,9,0,49,5,1,1054
186158,62,0.07,8,0,30,5,0,272
186159,50,0.58,9,0,37,5,0,51
186160,85,0.09,9,0,23,9,1,16
186161,50,1.0,12,0,63,6,0,745
186162,51,0.4,7,0,55,7,0,3317
186163,50,0.49,5,0,46,5,0,203
186164,50,0.53,19,0,52,5,1,11
186165,90,0.35,14,0,33,7,1,75
186166,50,0.2,1,1,48,6,1,175
186167,51,0.42,3,0,31,6,1,4128
186168,100,0.21,13,0,29,6,1,51
186169,50,1.0,6,0,69,4,1,1313
186170,50,0.92,16,0,65,7,1,9307
186171,50,0.33,0,1,37,8,1,256
186172,50,0.3,4,0,54,4,1,212
186173,95,0.06,7,0,23,7,0,148
186174,50,0.08,4,0,73,7,1,57
186175,50,0.05,0,0,61,12,0,581
186176,95,0.78,14,0,29,5,1,73
186177,50,0.9,1,1,34,6,0,44
186178,50,1.0,10,0,42,4,1,405
186179,50,1.0,5,1,46,7,1,214
186180,50,0.33,4,0,36,5,0,2694
186181,72,0.16,15,0,47,5,1,3317
186182,50,0.07,0,1,61,5,1,2472
186183,54,1.0,3,0,31,4,1,3075
186184,50,1.0,6,0,43,5,0,321
186185,55,0.74,3,1,71,11,0,54
186186,50,1.0,3,0,53,7,1,747
186187,72,0.26,5,0,38,7,0,464
186188,50,1.0,5,0,60,5,0,9307
186189,55,0.18,0,1,53,7,0,91
186190,64,0.73,1,0,27,5,1,1231
186191,50,0.16,2,0,73,5,1,824
186192,118,0.33,2,0,22,5,1,229
186193,50,0.11,13,0,43,11,1,22
186194,100,0.28,15,1,40,6,0,726
186195,60,0.63,15,0,44,6,0,34
186196,50,0.03,11,0,53,6,0,120
186197,50,0.79,7,0,63,4,1,229
186198,50,1.0,3,0,92,5,1,18
186199,50,0.03,1,1,51,7,1,27000
186200,57,1.0,8,0,50,6,0,27000
186201,50,1.0,10,0,57,4,1,66
186202,100,0.38,0,1,30,5,1,1253
186203,50,0.05,15,0,47,4,0,20
186204,76,0.72,1,1,25,7,0,1929
186205,54,0.21,1,1,81,4,1,99
186206,50,1.0,10,0,37,4,0,2252
186207,62,0.23,2,1,43,8,0,748
186208,50,0.7,5,0,59,7,1,1329
186209,50,1.0,15,0,53,4,1,38
186210,51,0.08,10,1,38,8,1,342
186211,56,0.56,12,0,42,6,0,154
186212,50,0.96,3,1,50,10,1,8561
186213,50,1.0,23,1,85,6,1,537
186214,50,0.71,1,1,50,4,1,5433
186215,50,0.1,9,1,36,7,1,180
186216,62,0.08,5,0,34,6,1,185
186217,50,0.97,18,0,43,6,1,32
186218,53,0.9,0,0,35,7,0,317
186219,50,1.0,5,0,54,4,0,678
186220,50,0.68,8,0,43,5,0,42
186221,50,0.21,0,1,55,8,1,57
186222,50,1.0,14,0,44,5,0,45
186223,60,0.08,6,0,31,6,0,27000
186224,54,0.28,4,1,41,5,1,7187
186225,50,1.0,20,0,42,12,0,11
186226,50,0.16,1,0,36,6,0,94
186227,51,0.07,6,0,33,7,1,875
186228,51,0.13,0,1,49,12,0,15
186229,57,1.0,3,0,38,4,1,2767
186230,50,1.0,17,0,52,6,0,2642
186231,50,1.0,11,0,53,6,1,747
186232,50,0.07,12,0,54,5,0,27000
186233,50,0.99,10,0,69,7,1,6912
186234,50,0.56,15,0,56,6,1,27
186235,50,0.2,1,1,44,5,1,22
186236,72,0.01,1,1,33,11,0,126
186237,50,1.0,5,0,80,7,1,24
186238,57,0.08,3,0,50,7,0,135
186239,72,1.0,7,0,26,9,1,286
186240,85,0.16,17,0,22,4,1,3866
186241,50,1.0,1,0,50,4,0,3386
186242,57,0.08,13,0,32,6,0,18
186243,56,0.38,8,1,35,6,0,3317
186244,65,0.49,8,0,51,12,1,215
186245,52,0.81,8,0,52,5,1,29
186246,50,0.12,15,0,48,4,1,522
186247,50,0.49,2,0,54,4,1,2472
186248,90,0.51,5,1,45,7,1,386
186249,100,0.2,0,0,19,8,1,4762
186250,50,0.32,8,0,64,6,1,1341
186251,50,0.08,15,1,53,9,1,39
186252,95,0.09,9,0,22,6,0,4116
186253,50,0.77,3,0,40,8,1,276
186254,64,0.04,1,1,36,7,0,67
186255,50,1.0,11,0,61,5,0,287
186256,50,0.74,1,1,42,8,0,1780
186257,50,0.06,0,1,57,11,0,10
186258,60,0.08,8,0,41,5,0,108
186259,50,0.97,2,0,54,5,1,133
186260,55,0.07,1,1,65,8,1,186
186261,50,1.0,2,0,56,4,0,23
186262,50,0.28,1,1,67,8,1,34
186263,50,0.5,15,0,47,7,1,1765
186264,50,1.0,10,0,38,7,0,490
186265,57,0.13,13,0,30,7,0,1584
186266,57,1.0,10,0,31,5,0,57
186267,72,1.0,14,0,53,4,1,280
186268,50,0.49,0,1,47,7,0,472
186269,50,0.13,14,0,60,7,0,91
186270,85,0.08,2,0,29,4,0,1232
186271,72,0.29,7,0,25,6,0,298
186272,100,0.21,14,0,24,6,0,399
186273,50,1.0,13,0,67,4,1,282
186274,50,0.16,15,0,50,6,1,83
186275,95,0.69,0,1,52,5,1,5389
186276,64,0.27,12,0,55,9,1,1110
186277,68,0.12,2,1,51,4,0,85
186278,50,1.0,12,0,46,7,1,1219
186279,50,0.16,7,0,58,7,0,443
186280,50,1.0,13,0,71,6,0,205
186281,50,1.0,6,0,76,5,1,31
186282,50,0.37,6,0,65,8,0,26
186283,50,1.0,17,0,68,5,1,285
186284,50,0.75,12,0,56,4,1,1403
186285,118,0.2,5,0,29,6,1,125
186286,66,0.49,3,0,37,7,1,9307
186287,50,0.13,0,1,57,8,0,342
186288,50,0.06,6,0,57,7,0,95
186289,67,0.22,15,0,42,6,1,303
186290,50,0.29,1,1,46,10,1,1408
186291,50,0.48,7,0,46,6,1,2715
186292,50,1.0,4,0,37,5,0,61
186293,50,0.78,8,0,21,5,0,1265
186294,80,0.08,10,0,39,6,1,9307
186295,50,1.0,5,0,55,8,0,388
186296,50,0.66,4,0,39,7,0,18
186297,50,0.03,1,1,67,7,0,144
186298,50,0.85,6,0,51,4,0,80
186299,50,0.46,6,1,62,7,1,22669
186300,50,0.2,1,1,37,4,0,59
186301,50,0.49,5,0,46,6,0,451
186302,50,0.96,10,0,33,7,0,39
186303,60,1.0,2,0,32,6,0,240
186304,80,0.08,12,1,39,6,1,15
186305,72,0.16,13,0,30,6,0,8023
186306,50,1.0,7,0,52,11,0,35
186307,50,0.81,2,0,42,5,0,29
186308,50,0.53,2,1,53,5,1,126
186309,50,0.08,14,0,65,7,1,478
186310,50,1.0,1,0,81,4,1,713
186311,85,0.46,9,0,32,10,0,3317
186312,80,0.21,14,0,58,7,1,65
186313,50,0.38,3,1,51,5,1,721
186314,51,1.0,2,0,34,6,1,4128
186315,54,0.14,7,0,29,9,1,874
186316,72,1.0,10,0,58,6,0,65
186317,50,0.91,9,0,42,5,0,4087
186318,55,0.54,1,1,50,6,1,677
186319,76,0.17,2,1,24,4,1,384
186320,68,1.0,4,0,31,5,0,167
186321,50,0.19,3,0,56,6,0,399
186322,57,0.38,1,1,45,4,1,5332
186323,72,0.08,11,0,35,7,1,864
186324,50,0.56,3,0,68,9,1,1622
186325,50,0.75,5,0,49,6,0,83
186326,52,0.92,8,0,36,4,1,34
186327,90,0.43,0,0,56,5,1,186
186328,60,0.28,13,0,36,4,1,756
186329,64,1.0,8,0,28,5,1,227
186330,50,1.0,4,0,35,7,0,206
186331,50,0.13,0,1,49,8,0,1002
186332,50,1.0,11,0,32,4,1,270
186333,50,0.93,0,1,59,12,0,117
186334,50,1.0,5,0,54,4,1,204
186335,50,0.0082191780821917,14,0,20,5,0,20
186336,64,0.77,10,0,29,9,1,1165
186337,72,1.0,4,0,27,4,1,29
186338,50,1.0,2,0,34,9,1,446
186339,50,1.0,6,0,77,4,1,4116
186340,60,0.79,2,0,35,4,1,40
186341,57,0.46,2,1,55,8,0,112
186342,50,1.0,13,0,38,4,0,134
186343,90,0.45,9,0,27,8,0,2575
186344,50,1.0,6,0,42,5,1,786
186345,50,0.45,2,1,58,7,0,1127
186346,57,0.49,3,0,59,6,1,4253
186347,50,0.01,2,0,47,9,1,5628
186348,50,1.0,4,0,37,5,0,269
186349,90,1.0,8,0,27,6,0,287
186350,50,0.09,3,0,48,5,0,98
186351,76,0.08,5,0,35,7,0,283
186352,55,0.51,1,1,71,7,0,6257
186353,60,0.08,15,0,41,6,0,163
186354,68,0.05,8,0,33,14,1,2411
186355,50,0.64,2,0,20,5,1,52
186356,57,0.36,1,1,32,8,0,4762
186357,50,1.0,13,0,47,6,1,38
186358,54,0.71,3,0,31,6,0,1629
186359,55,0.2,3,0,68,7,0,578
186360,50,1.0,15,0,74,6,1,59
186361,50,1.0,7,0,43,7,1,2715
186362,50,1.0,13,0,41,6,0,600
186363,50,1.0,3,0,37,8,0,221
186364,50,0.01,1,1,50,4,0,1672
186365,68,0.75,14,0,37,14,1,2733
186366,50,0.75,16,0,47,5,0,298
186367,50,1.0,5,0,52,11,0,36
186369,50,0.84,0,0,72,5,0,152
186370,50,0.66,4,0,38,4,1,4116
186371,95,0.1,8,0,40,6,0,1323
186372,60,1.0,11,0,36,6,1,1417
186373,50,0.24,14,0,68,4,1,182
186374,50,0.75,1,1,62,9,1,85
186375,50,1.0,12,0,38,7,0,19
186376,112,0.2,5,1,38,7,1,1271
186377,85,1.0,17,0,21,7,1,91
186378,50,0.84,2,0,52,8,0,756
186379,85,0.24,4,0,26,6,0,2715
186380,76,0.51,4,1,26,7,1,39
186381,90,0.63,2,0,27,4,0,2769
186382,112,0.12,1,0,28,6,0,116
186383,68,1.0,10,0,61,5,0,451
186384,60,0.57,16,0,40,7,1,116
186385,50,0.57,0,1,38,11,0,1516
186386,50,0.89,8,0,60,7,1,1054
186387,85,0.22,1,1,37,6,0,4348
186388,51,0.33,3,1,48,8,0,1955
186389,100,0.04,12,0,19,9,1,108
186390,72,1.0,2,0,22,4,0,6944
186391,54,0.16,1,0,28,4,0,491
186392,50,0.03,2,1,58,11,0,42
186393,67,0.03,1,1,49,5,1,610
186394,50,0.77,6,0,40,4,1,1385
186395,68,0.07,1,0,73,4,0,824
186396,50,0.75,1,0,70,5,0,405
186397,80,0.08,7,0,29,7,0,10156
186398,50,0.19,1,1,43,9,1,3973
186399,64,0.49,6,0,34,6,1,3317
186400,50,1.0,6,0,64,7,0,461
186401,50,0.24,1,1,69,7,0,48
186402,90,0.32,15,0,21,6,0,116
186403,70,0.36,1,0,26,4,0,298
186404,50,0.5,0,0,40,7,1,1228
186405,50,0.58,6,0,38,11,1,399
186406,100,0.03,14,0,21,7,1,251
186407,50,0.74,2,0,45,6,1,2362
186408,80,0.95,3,0,33,6,0,114
186409,50,0.08,12,0,55,6,1,453
186410,50,0.74,4,1,36,4,0,359
186411,50,0.47,6,1,42,4,1,551
186412,76,0.08,8,0,36,6,0,1220
186413,50,1.0,9,0,63,5,0,84
186414,76,0.72,10,0,23,9,1,3233
186415,54,0.0027397260273972,7,0,36,7,0,3430
186416,50,0.32,1,1,50,8,0,10
186417,50,1.0,5,0,71,4,1,14
186418,50,0.46,1,1,58,7,1,6913
186419,112,0.5,18,0,26,5,1,458
186420,50,0.35,5,1,36,7,1,645
186421,80,0.26,9,0,34,5,0,75
186422,50,1.0,6,0,54,5,0,817
186423,90,1.0,11,0,49,7,0,93
186424,80,0.23,6,0,27,9,1,741
186425,50,0.3,16,0,42,7,0,828
186426,95,0.08,19,0,42,10,0,255
186427,51,0.04,4,1,45,6,1,5763
186428,64,0.7,1,0,31,4,0,204
186429,50,0.44,4,0,46,10,0,14
186430,50,0.24,0,1,53,11,0,144
186431,50,0.08,7,0,46,5,0,72
186432,50,0.3,10,0,53,7,1,78
186433,55,0.23,4,0,36,7,0,18
186434,50,0.99,1,0,62,5,1,27
186435,66,0.08,7,0,34,11,0,340
186436,70,0.63,0,1,28,6,1,67
186437,50,0.53,7,0,43,7,1,3233
186438,60,0.2,8,0,32,13,1,214
186439,50,0.03,3,1,47,4,1,175
186440,50,0.61,1,1,67,7,0,3963
186441,50,0.08,14,0,41,4,1,256
186442,100,0.22,0,1,59,13,1,3430
186443,63,0.22,6,0,28,9,1,105
186444,65,0.21,0,0,34,8,0,108
186445,50,1.0,9,0,41,7,1,2715
186446,50,0.3,12,0,54,4,0,745
186447,50,0.2,2,1,75,7,0,66
186448,50,0.08,17,0,58,6,1,916
186449,50,0.28,2,1,51,5,1,776
186450,72,0.02,7,0,27,5,0,159
186451,80,0.18,14,0,32,6,1,1284
186452,51,1.0,4,0,35,5,1,14200
186453,50,0.51,0,0,54,13,0,4998
186454,50,0.27,4,0,67,5,0,12
186455,68,0.08,16,0,33,6,1,77
186456,50,0.69,2,0,37,5,0,350
186457,68,0.46,10,0,38,8,1,566
186458,50,1.0,10,0,43,6,0,50
186459,50,1.0,14,0,55,8,1,4762
186460,50,0.79,10,0,45,6,0,232
186461,50,0.41,5,0,33,6,0,226
186462,50,1.0,5,0,59,7,0,295
186463,50,0.5,1,0,49,7,0,3317
186464,50,0.3,1,0,50,5,1,614
186465,50,0.28,2,1,48,6,1,415
186466,50,0.4,13,0,67,5,0,3541
